"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
30,"Харківська","місцеве","Печенізька лісова дача","заказник","ландшафтний",5298.8,"Рішення облвиконкому від 03.12.1984 № 562, межі змінено рішенням обласної ради від 23.12.2003","ДП Чугуєво-Бабчанське лісове господарство","Печенізьке лісництво, 1-25, 26 (вид.9- 20), 27 (вид. 6- 8), 28-88, 125, Печенізький район"
31,"Харківська","місцеве","Березовий гай","заказник","ландшафтний",2257.1,"Рішенням облвиконкому від 03.12.1984 №562. Межі змінені рішенням облвиконкому від 02.12.1991 №332, розпорядженням облдержадміністрації від 21.01.1997 № 44, рішенням обласної ради від 29.01.09 №1097- V","ДП Чугуєво-Бабчанське лісове господарство","Малинівське лісництво: Чугуївський район – 1477,1га, кв.кв. 16,17, 18 (вид.1-10,12,16-18), 19(вид. 1-6,8-11,13-26), 26-30, 34-40, 43-50, 53-59, 62-68, 71, 73, 75-79, 83, 84, 92-96, 98, 101 (вид. 4), кв. 106 (вид.1,3,9); Зміївський район – 780га, кв. кв. 14, 15, 20-25, 31, 33, 41, 42, 51, 52, 60, 61, 69, 70, 72, 74, 80-82, 85-88"
32,"Харківська","місцеве","Кочетоцька лісова дача","заказник","ландшафтний",2163.3,"Рішення облвиконкому від 02.12.1991 № 332Межі змінені рішенням облради від 23.12.2005","ДП Чугуєво-Бабчанське лісове господарство","Кочетоцьке лісництво: кв. кв. 109,(діл.2), 120 (діл. 1-3, 5), 121 (діл. 1-4), 130 (діл.2),142- 152, 164-175, 187-199, 209-220, 229-238, 246 (діл. 1-5), 247-253, 262, 263, 270, 271, 290-292, Чугуївський район"
33,"Харківська","місцеве","Печенізький","заказник","ландшафтний",365.7,"Рішення облради від 25.09.2001","ЗАТ Еко-Агрофірма Фауна","с. Мартова,Печенізький район"
34,"Харківська","місцеве","Великий Ліс","заказник","лісовий",58,"Рішення облвиконкому від 03.12.1984 № 562","ДП Вовчанське лісове господарство","Старицьке лісництво, кв.16,Вовчанський район"
35,"Харківська","місцеве","Старосалтівський","заказник","лісовий",347.4,"Рішення облради від 27.01.2005","ДП Вовчанське лісове господарство","с. Старий Салтів,Вовчанський район, Старосалтівське лісництво: кв.43-52; кв. 35,вид.17-20; кв.42, вид. 3-6,10,12-16"
36,"Харківська","місцеве","Лозовеньківський","заказник","лісовий",50.5,"Розпорядження облдержадміністрації від 29.05.1996 № 581","Харківська державна зооветеринарна академія","с. Мала Данилівка, Дергачівський район"
37,"Харківська","місцеве","Скрипаївський","заказник","лісовий",27.3,"Рішення облвиконкому від 03.12.1984 № 562","ДП Скрипаївське навчально-дослідне лісове господарство Харківського національного аграрного університету ім. В.В. Докучаєва","Скрипаївське лісництво, кв. кв. 90, (вид. 3,12,13) 106 (вид. 2), біля с. ЛіснеЗміївський район"
38,"Харківська","місцеве","Мохначанський","заказник","лісовий",104.9,"Рішення облвиконкому від 03.12.1984 № 562","ДП Скрипаївське навчально-дослідне лісове господарство Харківського національного аграрного університету ім. В.В. Докучаєва","Мохначанське лісництво, кв.кв. 48 (вид. 3-6), 49 (вид.1-8),біля с. Мохнач, Зміївський район"
39,"Харківська","місцеве","Середньодонецький","заказник","лісовий",1389,"Рішення облради від 20.03.2001","ДП Скрипаївське навчально-дослідне лісове господарство Харківського національного аграрного університету ім. В.В. Докучаєва","Мохначанське лісництво, кв.кв. 11 ,20-22, 30, 40, 41, 50, 51, 58, 59; Скрипаївське лісництво,кв.кв. 1-7, 10-19, 22-33с. Лісне Зміївський район"
40,"Харківська","місцеве","Володимирівська дача","заказник","лісовий",699,"Рішення облради від 23.12.2003","ДП Гутянське лісове господарство","Володимирівське лісництво,кв.кв. 15, 16, 26-29, 38-43, 52-55, 57, 58, Краснокутський район"
41,"Харківська","місцеве","Кулаківський","заказник","лісовий",455,"Розпорядження облдержадміністрації від 21.01.1997 № 44","ДП Чугуєво-Бабчанське лісове господарство","Печенізьке лісництво, кв.кв. 139-142, 162, 163, Печенізький район"
42,"Харківська","місцеве","Григорівський бір","заказник","лісовий",76,"Рішення облрадивід 23.02.1999","СКП Харківзеленбуд","м. Харків, Жовтневий район"
43,"Харківська","місцеве","Сербівський","заказник","ботанічний",2,"Рішення облвиконкому від 03.12.1984 № 562","ДП Балаклійське лісове господарство","Андріївське лісництво, кв. 24: вид. 21, кв. 25: вид. 14,Балаклійський район"
44,"Харківська","місцеве","Борисоглібський бір","заказник","ботанічний",2.9,"Рішення облради від 17.11.1998.","ДП Балаклійське лісове господарство","Високобірське лісництво, кв. 129: вид.16, Балаклійський район"
45,"Харківська","місцеве","Байрак","заказник","ботанічний",1,"Рішення облвиконкому від 03.12.1984 № 562","ДП Балаклійське лісове господарство","Балаклійське лісництво, кв. 92: вид. 7, Балаклійський район"
46,"Харківська","місцеве","Ковиловий","заказник","ботанічний",3,"Рішення облвиконкому від 20.05.1991 № 144","Петрівська сільська рада","с. Петрівське, Балаклійський район"
47,"Харківська","місцеве","Нурівський","заказник","ботанічний",36.6,"Рішення облради від 24.09.2002","дослідне господарство Червоний Жовтень УААН","біля с. Нурове,Балаклійський район"
48,"Харківська","місцеве","Данилівський","заказник","ботанічний",20.5,"Рішення облради від 24.09.2002","Подолівська сільська рада","околиці с. Данилівна,Барвінківський район"
49,"Харківська","місцеве","Мар’ївський","заказник","ботанічний",8.8,"Рішення обласної ради від 29.112009 № -1423 - V","Барвінківська районна державна адміністрація","с. Мар’ївка Барвінківський район"
50,"Харківська","місцеве","Бурбулатівський","заказник","ботанічний",99.1,"Рішення облради від 17.11.1998","Бурбулатівська сільська рада","с. Бурбулатове,Близнюківський район"
51,"Харківська","місцеве","Гутянський","заказник","ботанічний",134,"Рішення облвиконкому від 03.12.1984 № 562","ДП Гутянське лісове господарство","Гутянське лісництво, кв. кв. 47, 53, 57, 64, Богодухівський район"
52,"Харківська","місцеве","Шарівський","заказник","ботанічний",146,"Рішення облвиконкому від 03.12.1984 № 562","ДП Гутянське лісове господарство","Шарівське лісництво, кв. кв. 17-19, Богодухівський район"
53,"Харківська","місцеве","Борівський","заказник","ботанічний",18,"Рішення облвиконкому від 03.12.1984 № 562","ДП Куп’янське лісове господарство","Борівське лісництво, кв. 85, 137, Борівський район"
54,"Харківська","місцеве","Артільнецький","заказник","ботанічний",167.8,"Рішення облради від 24.09.2002","Рубленська сільська рада","околиці с. Артільне, Великобурлуцький район"
55,"Харківська","місцеве","Міловський","заказник","ботанічний",38.7,"Рішення облради від 24.09.2002","ПСП Восход","околиці с. Мілове,Великобурлуцький район"
56,"Харківська","місцеве","Зелений гай","заказник","ботанічний",20,"Рішення обласної ради від 26.03.2009 №1165- V","ДП ДГ Червона хвиля","с. Зелений гайВеликобурлуцький район"
57,"Харківська","місцеве","Крейдяний","заказник","ботанічний",36.9,"Рішення облвиконкому від 03.12.1984 № 562","Дворічанська селищна рада","біля селища Дворічна, Дворічанський район"
58,"Харківська","місцеве","Червоний","заказник","ботанічний",49.8,"Рішення облвиконкому від 03.12.1984 № 562","Дворічанська райдержадміністрація","с. Нижнє Червоне,Дворічанський район"
59,"Харківська","місцеве","Коробочкине","заказник","ботанічний",29.1,"Рішення облвиконкому від 03.12.1984 № 562","Дворічанська селищна рада","біля селища Дворічне, Дворічанський район"
60,"Харківська","місцеве","Колодязнянський","заказник","ботанічний",94.5,"Рішення облради від 24.09.2002","Колодязненська сільська рада","біля с. Колодязне,Дворічанський район"
61,"Харківська","місцеве","Коновалове","заказник","ботанічний",25,"Рішення облвиконкому від 03.12.1984 №562","ДП Куп’янське лісове господарство","Дворічанське лісництво, кв. 5,Дворічанський район"
62,"Харківська","місцеве","Озерний","заказник","ботанічний",44,"Рішення облвиконкому від 03.12.1984 № 562","ДП Куп’янське лісове господарство","Кам’янське лісництво, кв.кв.16 (вид.5-10,16,17,19,24,25), 17 (вид.5-10,13,18), Дворічанський район"
63,"Харківська","місцеве","Дворубчине","заказник","ботанічний",68,"Рішення облвиконкому від 03.12.1984 № 562","ДП Куп’янське лісове господарство","Кам’янське лісництво, кв. 34 (вид.17,18,29-35), Дворічанський район"
64,"Харківська","місцеве","Конопляне","заказник","ботанічний",315.9,"Рішення облради від 17.11.1998","Дворічанська райдержадміністрація","с.с. Кам’янка, ТополіДворічанський район"
65,"Харківська","місцеве","Личане","заказник","ботанічний",36,"Розпорядження облдержадміністрації від 29.05.1996 № 581","Дергачівська райдержадміністрація","с. Личане,Дергачівський район"
66,"Харківська","місцеве","Слатінський","заказник","ботанічний",18.9,"Рішення облради від 20.03.2001","Дергачівська райдержадміністрація","с. Слатино,Дергачівський район"
67,"Харківська","місцеве","Кудіївський","заказник","ботанічний",16.4,"Рішення обласної ради від 17.04.2008 №699-V","Токарівська сільська рада","с. КудіївкаДергачівський район"
68,"Харківська","місцеве","Цикалове","заказник","ботанічний",10,"Рішення облвиконкому від 03.12.1984 № 562","Скрипаївська сільська рада","с. Скрипаї, Зміївський район"
69,"Харківська","місцеве","Озеро Борове","заказник","ботанічний",35.39,"Рішення облради від 23.12.2003, від 29.11.09 № 1422-V","ДП Зміївське лісове господарство","Задонецьке лісництво,кв. 168 (вид. 7-17) Зміївський район"
70,"Харківська","місцеве","Бугаївський","заказник","ботанічний",47,"Рішення облвиконкому від 03.12.1984 № 562","Бугаївська сільська рада","с. Бугаївка, Ізюмський район"
71,"Харківська","місцеве","Караван","заказник","ботанічний",308,"Рішення облвиконкому від 28.01.1991 № 18","ДП Ізюмське лісове господарство","Придонецьке лісництво, кв.кв. 594-599, Ізюмський район"
72,"Харківська","місцеве","Мурафський","заказник","ботанічний",223,"Рішення облвиконкому від 03.12.1984 № 562","ДП Гутянське лісове господарство","Володимирівське лісництво, кв.3, 9, 19, 20, Краснокутський район"
73,"Харківська","місцеве","Гришкове","заказник","ботанічний",30,"Рішення облради від 21.03.1995","СТОВ Нива","с. Різуненкове,Коломацький район"
74,"Харківська","місцеве","Ковиловий","заказник","ботанічний",136.4,"Рішення облради від 17.12.1993","Власівська сільська рада","с.с. Власівське, Петрівське,Кегичівський район"
75,"Харківська","місцеве","Олександрівський","заказник","ботанічний",170,"Рішення облради від 30.10.2001.","ПСП Андріївське","с.с. Олександрівка, Андріївка,Кегичівський район"
76,"Харківська","місцеве","Капранський","заказник","ботанічний",74.9,"Рішення облради від 25.06.2009 №1274-V","Краснокутська районна державна адміністрація","с.КапранськеКраснокутський район"
77,"Харківська","місцеве","Куп’янський","заказник","ботанічний",57,"Рішення облвиконкому від 03.12.1984 № 562","ТОВ Сільськогосподарське об’єднання Ягідне","с. Затишня,Куп’янський район"
78,"Харківська","місцеве","Миколаївський","заказник","ботанічний",17.6,"Рішення облради від 24.09.2002","ЗАТ Агрофірма 8 березня","с. Миколаївка Перша, Куп’янський район"
79,"Харківська","місцеве","Цибівський","заказник","ботанічний",68,"Рішення облради від 24.09.2002","ЗАТ Агрофірма 8 березня","с. Цибівка,Куп’янський район"
80,"Харківська","місцеве","Мальцівський","заказник","ботанічний",8.3,"Рішення облради від 17.12.1993","Мальдівська сільська рада","с. Мальцівка,Лозівський район"
81,"Харківська","місцеве","Балка Михайлівська","заказник","ботанічний",42,"Рішення облради від 21.03.1995","Катеринівська сільська рада","с. Михайлівка,Лозівський район"
82,"Харківська","місцеве","Гора Городовище","заказник","ботанічний",7,"Рішення облради від 21.03.1995","Смирнівська сільська рада","с. Смирнівка,Лозівський район"
83,"Харківська","місцеве","Верхньобишкин-ський","заказник","ботанічний",138.8,"Рішення облради від 17.11.1998","Первомайська районна державна адміністрація","с. Верхній Бишкин,Первомайський район"
84,"Харківська","місцеве","Берецький","заказник","ботанічний",74.7,"Рішення облради від 17.11.1998","Первомайська районна державна адміністрація","с. Берека,Первомайський район"
85,"Харківська","місцеве","Кицівський","заказник","ботанічний",65,"Рішення облради від 17.11.1998","Печенізька селищна рада","с. Кицівка, Печенізький район"
86,"Харківська","місцеве","Родничок","заказник","ботанічний",15.3,"Рішення облради від 30.10.2001","Сахновщинське каналізаційне дочірнє водопровідно-каналізаційне підприємство – 11,3 га, Сахновщанська селищна рада – 4,0га","с.Чернолозка,Сахновщинський район"
87,"Харківська","місцеве","Савичів яр","заказник","ботанічний",31.5,"Рішення облради від 17.11.1998","Будянська селищна рада","смт. Буди,Харківський район"
88,"Харківська","місцеве","Дроб’янське","заказник","ботанічний",12.6,"Рішення облвиконкому від 03.12.1984 № 562","ДП Жовтневе лісове господарство","Люботинське лісництво, кв. 6: вид. 2, 3, Харківський район"
89,"Харківська","місцеве","Рязанова балка","заказник","ботанічний",10,"Рішення облвиконкому від 03.12.1984 № 562","ДП НДГ Докучаєвське Харківського національного аграрного університету ім. В.В. Докучаєва","с. Рогань,Харківський район"
90,"Харківська","місцеве","Альошкина балка","заказник","ботанічний",6,"Рішення облвиконкому від 20.05.1991 № 144","ДГ Кутузівка УкрНДІ тваринництва ААНУ","с.Бобрівка, Харківський район"
91,"Харківська","місцеве","Ковиловий степ","заказник","ботанічний",78,"Рішення облради від 20.05.1993","ДП НДГ Докучаєвське Харківського національного аграрного університету ім. В.В. Докучаєва – 21,6га СТОВ Колос 56,4га","с. Тернова, Чугуївський район;с. Зелений Колодязь, Харківський район"
92,"Харківська","місцеве","Новомиколаївський","заказник","ботанічний",47.7,"Рішення облради від 21.03.1995","Новомиколаївська сільська рада-23,0га, Смородківська сільська рада – 24,7га","с. НовомиколаївкаШевченківський район;м. Куп’янськ"
93,"Харківська","місцеве","Аркадівський","заказник","ботанічний",22.9,"Рішення облради від 08.02.2007 № 172-V","ТОВ Харківагро-2000","с. АркадівкаШевченківський район"
94,"Харківська","місцеве","Лиман","заказник","загальнозоологічний",131.2,"Рішення облради від 17.12.1993","Морозівська сільська рада","с. Морозівка,Балаклійський район"
95,"Харківська","місцеве","Джерельне","заказник","загальнозоологічний",21,"Рішення облради від 17.11.1998","ВАТ Ульянівське","с. Ульянівка,Богодухівський район"
96,"Харківська","місцеве","Російський Орчик","заказник","загальнозоологічний",1006,"Рішення облвиконкому від 03.12.1984 № 562","ДП Красноградське лісове господарство-413,0га; Малоорчицька сільська рада-593,0га","Зачепилівське лісництво, кв.кв. 47-53, с. Заріччя, Зачепилівський район"
97,"Харківська","місцеве","Оберіг","заказник","загальнозоологічний",84.2,"Рішення облради від 25.09.2001","Краснокутська дослідна станція садівництва – 18,4га;СВК Краснокутський – 16,3га; Фермерські господарства: Овен – 3,0га, Ромашка – 5,0га, Росинка– ,0га, Дунай– 14,1га, Марія – 8,8га, Мрія – 12,6га","с. Чернеччина,Краснокутський район"
98,"Харківська","місцеве","Лозівський","заказник","загальнозоологічний",50,"Рішення облради від 21.05.1993","Лозівський кінний завод № 124","с. Кінне,Лозівський район"
99,"Харківська","місцеве","Бойневе","заказник","ентомологічний",17.3,"Рішення облвиконкому від 03.12.1984 № 562","Залиманська сільська рада","с. Залиман,Балаклійський район"
100,"Харківська","місцеве","Рибчине","заказник","ентомологічний",9.4,"Рішення облвиконкому від 03.12.1984 № 562","Чепільська сільська рада","с. Чепіль,Балаклійський район"
101,"Харківська","місцеве","Красногірський","заказник","ентомологічний",2.5,"Рішення облвиконкому від 03.12.1984 № 562","Барвінківська районна державна адміністрація","с. II Іванівка,Барвінківський район"
102,"Харківська","місцеве","Чабанне","заказник","ентомологічний",5,"Рішення облвиконкому від 03.12.1984 № 562","Барвінківська районна державна адміністрація","с. Ново-ДмитрівкаБарвінківський район"
103,"Харківська","місцеве","Варварівський","заказник","ентомологічний",3,"Рішення облвиконкому від 03.12.1984 № 562","Верхньосамарська сільська рада","с. ВарварівкаБлизнюківський район"
104,"Харківська","місцеве","Добровільський","заказник","ентомологічний",5,"Рішення облвиконкому від 03.12.1984 № 562","Новоукраїнська сільська рада","с. Новоукраїнка,Близнюківський район"
105,"Харківська","місцеве","Острівщанський","заказник","ентомологічний",5,"Рішення облвиконкому від 03.12.1984 № 562","Острівщанська сільська рада","смт. Близнюки,Близнюківський район"
106,"Харківська","місцеве","Тернівський","заказник","ентомологічний",62.8,"Рішення облради від 16.06.2011 №184-VІ","Близнюківська районна державна адміністрація","с. КриштопівкаБлизнюківський район"
107,"Харківська","місцеве","Шейчина балка","заказник","ентомологічний",4,"Рішення облвиконкому від 03.12.1984 № 562","Сіннянська сільська рада","с. Сінне,Богодухівський район"
108,"Харківська","місцеве","Степовий","заказник","ентомологічний",5,"Рішення облвиконкому від 03.12.1984 №562","Степнянська сільська рада","с. Степне,Богодухівський район"
109,"Харківська","місцеве","Нижнє-Журавський","заказник","ентомологічний",3,"Рішення облвиконкому від 03.12.1984 № 562","Підлиманська сільська рада","с. Нижня Журавка,Борівський район"
110,"Харківська","місцеве","Ново-Плато-нівський","заказник","ентомологічний",4,"Рішення облвиконкому від 03.12.1984 № 562","Борівська селищна рада","с. Нова Платонівка,Борівський район"
111,"Харківська","місцеве","Ханделіївський","заказник","ентомологічний",5,"Рішення облвиконкому від 03.12.1984 № 562","СТОВ Сніжків","с. Миколаївка,Валківський район"
112,"Харківська","місцеве","Савранський","заказник","ентомологічний",5,"Рішення облвиконкому від 03.12.1984 № 562","СВК Дружба","с. Благодатне,Валківський район"
113,"Харківська","місцеве","Каніцевський","заказник","ентомологічний",5,"Рішення облвиконкому від 03.12.1984 № 562","СВК Надія","с. Сидоренкове,Валківський район"
114,"Харківська","місцеве","Вовчий яр","заказник","ентомологічний",5,"Рішення облвиконкому від 03.12.1984 № 562","ТОВ СВФ Шипувате","с. Шипувате,Великобурлуцький район"
115,"Харківська","місцеве","Мерешкувата дача","заказник","ентомологічний",2,"Рішення облвиконкому від 03.12.1984 № 562","ДП ДГ Червона хвиля","с. Червона Хвиля,Великобурлуцький район"
116,"Харківська","місцеве","Василівський","заказник","ентомологічний",5.5,"Рішення облвиконкому від 03.12.1984 № 562","Іванівська сільська рада","с. ІванівкаВовчанський район"
117,"Харківська","місцеве","Осоківський","заказник","ентомологічний",25,"Рішення облвиконкому від 03.12.1984 № 562","Дворічанська райдержадміністрація","с. Миколаївка,Дворічанський район"
118,"Харківська","місцеве","Піщаний","заказник","ентомологічний",15,"Рішення облвиконкому від 03.12.1984 № 562","Дворічанська райдержадміністрація","с. Піщанка,Дворічанський район"
119,"Харківська","місцеве","Строївський","заказник","ентомологічний",28,"Рішення облвиконкому від 03.12.1984 № 562","Дворічанська райдержадміністрація","с. Строївка,Дворічанський район"
120,"Харківська","місцеве","Криничанський","заказник","ентомологічний",18,"Рішення облвиконкому від 03.12.1984 № 562","Дворічанська райдержадміністрація","с. Криничне,Дворічанський район"
121,"Харківська","місцеве","Осинник","заказник","ентомологічний",20,"Рішення облвиконкому від 03.12.1984 № 562","Дворічанська райдержадміністрація","с. Осинник,Дворічанський район"
122,"Харківська","місцеве","Кущувате","заказник","ентомологічний",5.6,"Рішення облвиконкому від 03.12.1984 № 562","СТОВ Кордон","с. Ветеринарне,Дергачівський район"
123,"Харківська","місцеве","Старий сад","заказник","ентомологічний",5,"Рішення облвиконкому від 03.12.1984 № 562","Дергачівська райдержадміністрація","с. Козача Лопань,Дергачівський район"
124,"Харківська","місцеве","Великоярузький","заказник","ентомологічний",56,"Рішення облради від 17.11.1998","СТОВ Україна","с.АлісівкаДергачівський район"
125,"Харківська","місцеве","Шевченків яр","заказник","ентомологічний",10.1,"Рішення облради від 17.12.1993","Новомажарська сільська рада","с. Ульянівка,Зачепилівський район"
126,"Харківська","місцеве","Ульянівський","заказник","ентомологічний",8.4,"Рішення облвиконкому від 03.12.1984 № 562","Новомажарська сільська рада","с. Ульянівка,Зачепилівський район"
