"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
11,"Тернопільська","загальнодержавне","Веселiвський ","заказник","ботанічний",151,"Постанова Ради Міністрів УРСР вiд 16.12.1982 р. № 617","ДП Кременецьке лiсове господарство","Кременецький район, с. Веселівка, Бiлокриницьке л-во, кв.31, вид.39, кв. 32, 46, 45, вид.1,2, лісове урочище Антонівці-Свинодебри"
12,"Тернопільська","загальнодержавне","Довжоцький ","заказник","ботанічний",105,"Постанова Ради Міністрів УРСР вiд 07.01.1987р. № 2","ДП Кременецьке лісове господарство ","Шумський район, с.Башківці, Бiлокриницьке л-во, кв.64, лісове урочище Антонівці-Свинодебри"
13,"Тернопільська","загальнодержавне","Голицький ","заказник","ботанічний",60,"Постанова Ради Міністрів УРСР вiд 16.12.1982 р. № 617","Відокремлений підрозділ національного університету біоресурсів і природокористування України Бережанський агротехнічний інститут","Бережанський район, с.Гутисько, гора Голиця, схил зх. і пн.зх. експозиції"
14,"Тернопільська","загальнодержавне","Урочище Криве ","заказник","ботанічний",56,"Постанова Ради Міністрів УРСР вiд 03.08.1978 р. № 383","Касперівська сільська рада","Заліщицький район, с.Касперівці, лівий схил меандри Дністра, пд. сх. частина від лісового урочища в сторону с.Городок"
15,"Тернопільська","загальнодержавне","Серетський ","заказник","гідрологічний",1192,"Постанова Ради Міністрів УРСР вiд 25.02.1980р . №132, із змінами затвердженими постановою Ради Міністрів УРСР вiд 12.12.1983 р. № 495","Великоглибочецька (138,6га), Івачеводолішнівська (68,8га), Плотицька (93,9га) сільські ради Тернопільського району, Чернихівська (266,7га), Малашівська (501,9га), Городищенська (64,04га), Кобзарівська (62,10 га) сільські ради Зборівського району, Державне підприємство Тернопільводоканал (0,30га), Зборівського району, приватний підприємець Бігун Богдан Костянтинович (24,96 га).","Тернопільський район, с.Плотича, с.Великий Глибочок, с. Івачів Долішній, Зборівський район, с.Малашівці, с.Кобзарівка, с.Чернихів, с.Глядки, с.Городище, с.Носівці, заболочена заплава р.Серет з Івачівською водоймою та фрагмент заплави р.Лопушанка"
16,"Тернопільська","загальнодержавне","Семикiвський ","заказник","гідрологічний",164,"Постанова Ради Міністрів УРСР вiд 25.02.1980 р. № 132","Ішківська сільська рада Козівського району /49,0 га/, Семиківська сільська рада Теребовлянського району /57,0 га/, Соснівська сільська рада Теребовлянського району /58,0 га/.","Козівський район, с.Росоховатець, Теребовлянський район, с.Семиківці, с.Соснів, заболочена заплава р.Студинка"
17,"Тернопільська","загальнодержавне","Чистилiвський ","заказник","орнітологічний",321,"Постанова Ради Міністрів УРСР вiд 25.02.80р . № 132","Чистилівська (26,1 га), Великоглибочецька (136,5 га), Плотицька (26,0 га), Білецька (18,6 га) сільські ради, ТОВ Україна (113,8га)","Тернопільський район, с.Плотича, с.Чистилів, с.Біла, с. В.Глибочок, мікрорайон Пронятин "
18,"Тернопільська","загальнодержавне","Урочище Трубчин","пам’ятка природи","комплексна",5,"Розпорядження Ради Міністрів УРСР від 14.10.1975р. № 780-р","Вигодська сільська рада","Борщівський район, с.Трубчин, лівий берег р. Дністер, 400 м нижче села"
19,"Тернопільська","загальнодержавне","Урочище Глоди","пам’ятка природи","ботанічна",16,"Розпорядження Ради Міністрів УРСР від 14.10.1975р. № 780-р","ДП Чорткiвське лiсове господарство","Заліщицький район, с.Колодрібка, Наддністрянське л-во, кв.56 в.28, лісове урочище Глоди"
20,"Тернопільська","загальнодержавне","Урочище Заліщицька діброва в Шутроминцях","пам’ятка природи","ботанічна",85,"Розпорядження Ради Міністрів УРСР від 14.10.1975р. № 780-р","ДП Бучацьке лiсове господарство","Заліщицький район, с.Шутроминці, Дорогичівське л-во, кв.23 в.1-32, лісове урочище Шутроминці"
21,"Тернопільська","загальнодержавне","Урочище Подільська бучина в Іванкові","пам’ятка природи","ботанічна",20,"Розпорядження Ради Міністрів УРСР від 14.10.1975р. № 780-р","ДП Чорткiвське лiсове господарство","Борщівський район, с.Іванків, Скала-Подільське л-во, кв.93 в.6, кв.94 в.8, 9, кв.97 в.6, кв.98 в.1, лісове урочище Дача Скала-Подільська"
22,"Тернопільська","загальнодержавне","Печера Оптимістична","пам’ятка природи","геологічна",,"Розпоряддження Ради Міністрів України від 02.08.1971р. №611-р","Львівська міська громадська організація - спелеоклубу Циклоп","Борщівський район, с.Королівка, Шупарське л-во, кв.2 в.7, лісове урочище Королівка"
23,"Тернопільська","загальнодержавне","Печера Озерна","пам’ятка природи","геологічна",,"Розпорядження Ради Міністрів УРСР від 02.08.1971 р. №611-р","Тернопільська міська громадська організація клуб спелеологів Поділля","Борщівський район, с.Стрілківці, серед полів"
24,"Тернопільська","загальнодержавне","Печера Кришталева","пам’ятка природи","геологічна",,"Розпорядження Ради Міністрів УРСР від 07.08.1963 р. №1180-р","Тернопільський обласний комунальний центр туризму, краєзнавства, спорту та екскурсій учнівської молоді управління освіти","Борщівський район, с.Кривче, лівий схил долини р.Циганка"
25,"Тернопільська","загальнодержавне","Печера Вертеба","пам’ятка природи","геологічна",,"Розпорядження Ради Міністрів УРСР від 02.08.1971 р. №611-р","Борщівський обласний комунальний краєзнавчий музей","Борщівський район, с.Більче-Золоте, в 2-х км на пн.-зх. від села"
26,"Тернопільська","загальнодержавне","Печера Ювілейна","пам’ятка природи","геологічна",,"Розпорядження Ради Міністрів УРСР від 02.08.1971 р. №611-р","Сапогівська сільська рада","Борщівський район, с.Сапогів, серед полів"
27,"Тернопільська","загальнодержавне","Печера Млинки","пам’ятка природи","геологічна",,"Розпорядження Ради Міністрів УРСР від 02.08.1971 р. №611-р","Заліссянська сільська рада","Чортківський район, с.Залісся, правий схил потічка Млинки, верхня тераса"
28,"Тернопільська","загальнодержавне","Печера Перлина","пам’ятка природи","геологічна",,"Розпорядження Ради Міністрів УРСР від 02.08.1971 р. №611-р","Адміністрація природного заповідника Медобори","Гусятинський район, с.Крутилів, Краснянське л-во, кв.51 в.4"
29,"Тернопільська","загальнодержавне","Кременецький ","ботанічний сад",,200,"Постанова Ради Міністрів УРСР вiд 17.03.1990 р. № 57","Адміністрація ботсаду Мінекології України","Кременецький район, м.Кременець, вул.Ботанічна, 5"
30,"Тернопільська","загальнодержавне","Гермаківський ","дендрологічний парк",,56,"Постанова Ради Міністрів УРСР вiд 22.07.1983 р. № 311","ДП Чорткiвське лiсове господарство","Борщівський район, с.Гермаківка, Гермаківське л-во, кв.15 вид.17, лісове урочище Дача Романського"
31,"Тернопільська","загальнодержавне","Хоростківський ","дендрологічний парк",,18,"Постанова Ради Міністрів УРСР вiд 22.07.1983 р. № 311","Державному підприємству Дослідне господарство Подільське Тернопільського інституту агропромислового виробництва НААН України","Гусятинський район, м.Хоростків, вул. Незалежності,19"
32,"Тернопільська","загальнодержавне","Раївський парк","парк-пам’ятка садово-паркового мистецтва",,20,"Постанова Ради Міністрів УРСР вiд 29.01.1960 р. № 105","Відокремлений підрозділ національного університету біоресурсів і природокористування України Бережанський агротехнічний інститут Єпархіальне управління Сокальської єпархії УГКЦ - 3,8314 га","Бережанський район, с.Рай, Бережанське л-во, кв.24 в.2, лісове урочище Рай"
33,"Тернопільська","загальнодержавне","Скала-Подільський парк","парк-пам’ятка садово-паркового мистецтва",,26,"Постанова Ради Міністрів УРСР вiд 29.01.1960 р. № 105","Оздоровчий комплекс Збруч, філія Тернопільського обласного закритого акціонерного товариства з туризму та екскурсій Тернопільтурист, Скала-Подільська міська комунальна поліклініка - 1,2973 га","Борщівський район, смт. Скала-Подільська, територія оздоровчого комплексу Збруч"
34,"Тернопільська","загальнодержавне","Більче-Золотецький парк","парк-пам’ятка садово-паркового мистецтва",,11,"Постанова Ради Міністрів УРСР вiд 29.01.1960 р. № 105","Більче-Золотецька сільська рада","Борщівський район, с.Більче-Золоте"
35,"Тернопільська","загальнодержавне","Вишнівецький парк","парк-пам’ятка садово-паркового мистецтва",,8,"Постанова Ради Міністрів УРСР вiд 29.01.1960 р. № 105","Збаразький державний історико-архітектурний заповідник Замки Тернопілля","Збаразький район, смт.Вишнівець"
36,"Тернопільська","місцеве","Дністровський каньйон","регіональний ландшафтний парк",,42084,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 30.08.1990 р. № 191 та вiд 29.11. 1990 р. № 273","Монастириський район -3418,06 га Коропецька селищна , Гориглядівська, Вістрянська, Вербівська сільські ради, Бучацький район - 4384,99 га Стінківська, Порохівська, Космиринська, Сновидівська, Возилівська, Миколаївська, Костільницька, Скоморохська, Русилівська, Ліщинецька, Дулібська, Жнибородська, Берем’янська, Язловецька сільські ради; Заліщицький район - 11984,47 га Колодрібська, Синьківська, Зозулинецька, Кулаківська, Городоцька, Бедриківська, Касперівська, Добрівлянська, Зеленогіївська, Зозулинька, Устечківська, Іване-Золотецька, Торська, Нирківська, Дорогичівська, Литяцька, Шутроминська, Хмелівська сільські , Заліщицька міська ради, Борщівський район - 12435,2 га Бабинецька, Пилипчанська, Горошівська, Іване-Пустенська, Худиківська, Вільхівецька, Дністровська, Урожайнівська, Вигодська сільські, Мельнице-Подільська селищна ради ","Борщівський, Заліщицький, Бучацький і Монастириський райони, пн. межа проходить вздовж автошляху між селами Діброва, Коропець, Берем'яни, Свершківці, Хмелева, Дорогичівка, Шутроминці, Нирків, Нагіряни, Торське, Глушка, Бедриківці, Городок, Синьків, Колодрібка, Устя, Мельниця-Подільська, Дзвиняч, Урожайне, Вигода, Окопи, пд. межа - по р.Дністер"
37,"Тернопільська","місцеве","Зарваницький","регіональний ландшафтний парк",,283,"Рiшення Тернопільської обласної ради вiд 18. 03. 1994 р."," ДП Бучацьке лiсове господарство - 262,9 га, Зарваницька сільська рада Теребовлянського району - 8,69 га, Тернопільська єпархія Української греко-католицької церкви - 11,41 га ","Теребовлянський район, с.Зарваниця, Бучацьке л-во, кв.15-21, лісове урочище Вишнівчик, заплава р.Стрипа"
38,"Тернопільська","місцеве","Загребелля","регіональний ландшафтний парк",,630,"Рiшення Тернопільської обласної ради вiд 18. 03. 1994 р., зі змінами, затвердженими рішенням Тернопільської обласної ради від 23.12.2005 №517","ДП Тернопільське лісове господарство - 116,0 га, кв.15-21, лісове урочище Пронятин; Науково-дослідне виробниче господарство Наука – 29,2 га, кв.5, 6, 9, 10, 11, лісонасадження по вул. Львівській та Бригадній; ВАТ Зелене господарство – 18,9 га , розсадник по вул. Об’їзній; Державне комунальне підприємство Об’єднання парків культури і відпочинку м.Тернополя – 310,0 га, став пл. 300,0 га, гребний канал пл. 6,0 га та намита частина (болото) пл. 4,0 га;Відділ технічного нагляду міської ради – 115,984 га, дендропарк по вул. Львівській – Бережанській пл. 65,0 га, КП Тернопільелктротранс - 0,1389 га, ТОВ ІНЕКСКОМ – 0,87260 га /колишня насосна станція/; ПМПЛюкс– 0,35 га /заклад громадського харчування з готелем/; Тернопільська міська рада – 26,57га /озерце поблизу готелю Галичина- 0,6 га, стадіон - 1,8 га, кафе на березі ставу по вул. Чумацькій, пляж між КП Карнавальним і дальним пляжем та інші землі пл. 24,17га ","м.Тернопіль, дендропарк по вул.Львівській-Бережанській, лісопарк Кутківці, лісове урочище Пронятин, став з намитою частиною і гребним каналом"
39,"Тернопільська","місцеве","Полупанівська Свята гора ","заказник","ландшафтний",11.4,"Рiшення Тернопільської обласної ради вiд 18.03.1994 р.","Староскалатська сільська рада","Підволочиський район, с.Полупанівка, пн.-сх. околиця, схил Товтрової гряди південно-західної експозиції, на південь від церковних споруд (ур. Свята гора), між церквою та лісовим урочищем Грабовник"
40,"Тернопільська","місцеве","Киданецькі скелі","заказник","ландшафтний",9.6,"Рішення Тернопільської обласної ради від 08.09.2006р. № 44","Киданецька сільська рада","Збаразький район, в 2-х км на захід від села Киданці, в межах Товтрової гряди"
41,"Тернопільська","місцеве","Галущинецький","заказник","ландшафтний",51,"Рiшення Тернопільської обласної ради вiд 26.02.1999 р. № 50","Галущинецька сільська рада","Підволочиський район, с.Галущинці, фрагмент Товтрової гряди, на південь від Галущинецького кар'єру, схил пд.-зх. експозиції"
42,"Тернопільська","місцеве","Стінка Улашківська","заказник","ландшафтний",19.5,"Рішення Тернопільської обласної ради від 15.12.2011р. № 1291","ДП Чортківське лісове господарство","Чорткіський район, с. Улашківці, кв.93 в.1 Улашківське лісництво, лісове урочище Млинівці"
43,"Тернопільська","місцеве","Наші гаї","заказник","ландшафтний",39.9,"Рішення Тернопільської обласної ради від 17.06.2010 №990","Великогаївська сільска рада","Тернопільський район с.В.Гаї, лісові масиви у межах населених пунктів"
44,"Тернопільська","місцеве","Резерват клонів дуба звичайного","заказник","лісовий",30,"Рiшення Тернопільської обласної ради вiд 18.03.1994 р.","ДП Чорткiвське лiсове господарство","Чортківський район, с. Біла, Білецьке л-во, кв.27 в.4-6, лісове урочище Білобожівка"
45,"Тернопільська","місцеве","Кизиловий гай ","заказник","ботанічний",9.6,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 30.08.1990 р. №189","Божиківська сільська рада","Бережанський район, с.Божиків, х.Лози, схил північної експозиції гори Вітрова"
46,"Тернопільська","місцеве","Гутянський","заказник","ботанічний",4.6,"Рiшення Тернопільської обласної ради вiд 23.12.2005 р. № 519","ДП Бережанське лісомисливське господарство","Бережанський район, с.Нараїв, кв. 33, в. 2,4 Нараївське л-во, глибока балка на захід від садиби лісництва в межах лісового урочища Дача Нараїв"
47,"Тернопільська","місцеве","Королівський","заказник","ботанічний",11.7,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 19.11.1984 р. № 320","ДП Чорткiвське лiсове господарство","Борщівський район, с. Сков'ятин, Шупарське л-во, кв.6 в.3, 5, 6, лісове урочище Королівка"
48,"Тернопільська","місцеве","Федорівський","заказник","ботанічний",14.1,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 22.07.1977 р. № 360, із змінами затвердженими рішенням Тернопільської обласної ради від 27.04.2001р. №238","Тудорівська сільська рада","Гусятинський район, с.Федорівка, околиця, лівий схил р. Серет"
49,"Тернопільська","місцеве","Урочище Пожарниця","заказник","ботанічний",64,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 30.08.1990 р. № 189","ДП Тернопільське лiсове господарство","Збаразький район, с.Чумалі, Збаразьке лісництво, кв.13 в.5-25, лісове урочище Пожарниця"
50,"Тернопільська","місцеве","Урочище Чагарі кутківецькі","заказник","ботанічний",87,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 22.07.1977 р. № 360","ДП Тернопільське лісове господарство - 84,0 га, Служба автомобільних доріг в Тернопільській області - 3,0 га ","м.Тернопіль, західна околиця, Тернопільське лісництво, кв.20, 21, лісове урочище Чагарі кутківецькі"
51,"Тернопільська","місцеве","Іванівський","заказник","ботанічний",57,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 22.07.1977 р. № 360","ДП Тернопільське лісове господарство","Тернопільський район, с.Підгороднє,Тернорпільське лісництво кв.33, 34 лісового урочища Іванівка"
52,"Тернопільська","місцеве","Урочище Каштелянка","заказник","ботанічний",153,"Рiшення Тернопільської обласної ради вiд 18.03.1994 р.","ДП Чорткiвське лiсове господарство","Заліщицький район, с.Дуплиська , Заліщицьке л-во, кв.50-52, лісове урочище Каштелянка "
53,"Тернопільська","місцеве","Урочище Романського","заказник","ботанічний",12.4,"Рішення виконавчого комітету Тернопільської обласної ради від 22.07.1977р. № 360","ДП Чорткiвське лiсове господарство","Борщівський район, с.Гермаківка, Гермаківське л-во, кв.9 в.11-14, кв.14 в.21, 23, лісове урочище Дача Романського"
54,"Тернопільська","місцеве","Сапогівський ","заказник","ботанічний",28,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 22.07.1977 р. № 360","ДП Чорткiвське лiсове господарство","Борщівський район, с. Сапогів, Борщівське л-во, кв.64 в.3 -5, кв.65 в.2-4, лісове урочище Турильче"
55,"Тернопільська","місцеве","Синьків","заказник","ботанічний",10,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 22.07.1977 р. № 360","ДП Чорткiвське лiсове господарство","Заліщицький район, с.Вигода, Заліщицьке л-во, кв.45 в.1, лісове урочище Синьків"
56,"Тернопільська","місцеве","Довжанський","заказник","ботанічний",37,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 22.07.1977 р. № 360","ДП Тернопільське лісове господарство","Тернопільський район, с.Підгороднє, західна околиця, Тернопільське лісництво кв.30 лісового урочища Довжанка "
57,"Тернопільська","місцеве","Вовковецький","заказник","ботанічний",30.8,"Рiшення виконавчого комітету Тернопільської обласної ради від 19.11.1984 р. № 320","ДП Чорткiвське лiсове господарство","Борщівський район, с.Вовківці, Борщівське л-во, кв.57 в.1, 5, лісове урочище Турильче "
58,"Тернопільська","місцеве","Пищатинський","заказник","ботанічний",18.3,"Рiшення Тернопільської обласної ради вiд 18.03.1994 р.","ДП Чорткiвське лiсове господарство"," Борщівський район, с. Вовчківці, Борщівське л-во, кв.31 в. 1, 2, 4, 5, лісове урочище Пищатинці "
59,"Тернопільська","місцеве","Урочище Колодно №1","заказник","ботанічний",18.4,"Рiшення Тернопільської обласної ради вiд 18.03.1994 р., із змінами затвердженими рішенням Тернопільської обласної ради від 27.04.2001р. №238","ДП Кременецьке лiсове господарство","Збаразький район, с. Чорний ліс, Вишнівецьке л-во, кв.52 в.8, 6, кв.55 в.2, 3, 4, лісове урочище Чорний ліс"
60,"Тернопільська","місцеве","Урочище Колодно №2","заказник","ботанічний",27.9,"Рiшення Тернопільської обласної ради вiд 18.03.1994 р.","ДП Кременецьке лiсове господарство"," Збаразький район, с. Чорний ліс, Вишнівецьке л-во, кв.54 в.1-6, лісове урочище Чорний ліс"
61,"Тернопільська","місцеве","Урочище Угринів","заказник","ботанічний",11,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 30.08.1990 р. № 189","ДП Бережанське лісомисливське господарство","Підгаєцький район, с. Угринів, Підгаєцьке л-во, кв.50 в.22, лісове урочище Буда"
62,"Тернопільська","місцеве","Урочище Вивірки","заказник","ботанічний",8,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 30.08.1990 р. № 189","ДП Бережанське лісомисливське господарство","Підгаєцький район, с.Завалів, Завалівське л-во, кв.8 в.7, лісове урочище Вивірки"
63,"Тернопільська","місцеве","Мужилівський","заказник","ботанічний",7.9,"Рiшення Тернопільської обласної ради вiд 21.08.2000 р. № 187","ДП Бережанське лісомисливське господарство","Підгаєцький район, с. Мужилів, Підгаєцьке л-во, кв.29 вид.7, лісове урочище Сирота"
64,"Тернопільська","місцеве","Горожанка","заказник","ботанічний",14,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 30.08.1990 р. № 189","ДП Бережанське лісомисливське господарство","Монастириський район, поблизу сіл Підлісне та Горожанка, Завалівське л-во, кв.42 в.20, лісове урочище Горожанка"
65,"Тернопільська","місцеве","Тростянецький №1","заказник","ботанічний",6,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 30.08.1990 р. № 189","ДП Бережанське лісомисливське господарство","Бережанський район, с. Діброва, Литвинівське л-во, кв.27 в.8, 9, лісове урочище Тростянецька дача, схил північної експозиції"
66,"Тернопільська","місцеве","Тростянецький №2","заказник","ботанічний",9.6,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 30.08.1990 р. № 189","ДП Бережанське лісомисливське господарство","Бережанський район, с. Діброва, Литвинівське л-во, кв.31 в.1, лісове урочище Тростянецька дача"
67,"Тернопільська","місцеве","Малоурманський","заказник","ботанічний",19.2,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 30.08.1990 р. №189","ДП Бережанське лісомисливське господарство","Бережанський район, с. Урмань, Урманське л-во, кв.55 в.2, 5, 6, лісове урочище Мала Урмань "
68,"Тернопільська","місцеве","Білокриницький","заказник","ботанічний",8.1,"Рiшення Тернопільської обласної ради вiд 23.12.2005 р. № 519","ДП Тернопільське лісове господарство","Зборівський р-н, с.Білокриниця, кв.62 в.7, Залозецьке л-во, лісове урочище Білокриниця"
69,"Тернопільська","місцеве","Урочище Олексюки","заказник","ботанічний",54,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 22.07.1977 р. № 360","ДП Кременецьке лісове господарство","Кременецький район, с. Хотівка, Кременецьке л-во, кв.8, лісове урочище Олексюки"
70,"Тернопільська","місцеве","Шляхтинецький","заказник","ботанічний",36,"Рiшення виконавчого комітету Тернопільської обласної ради вiд 22.07.1977 р. № 360","ДП Тернопільське лісове господарство","Тернопільський район, х. Гаї Гречані, Тернопільське лісництво, кв.19, лісове урочище Шляхтинці"
