"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
13,"Одеська","загальнодержавне","Одеські катакомби","пам’ятка природи","геологічна",4.67,"Розпорядження Ради Міністрів України від 07.08.63 р. № 1180-Р","Одеський національний університет ім. І.І.Мечникова","м. Одеса, вул. Картамишівська, 27/29"
14,"Одеська","загальнодержавне","Ботанічний сад ОНУ","ботанічний сад",,16,"Постанова Ради Міністрів України від 22.07.83 р. № 311","Одеський національний університет ім. І.І.Мечнікова","м. Одеса, Французький бульвар, 48/50, 87"
15,"Одеська","загальнодержавне","Одеський зоологічний парк","зоологічний парк",,6.5,"Постанова Ради Міністрів України від 22.07.83 р. № 311","Управління культури та туризму Одеської міської ради","м. Одеса, Новощіпний ряд, 25"
16,"Одеська","загальнодержавне","Кардамичівський","парк-пам’ятка садово-паркового мистецтва",,49,"Постанова Ради Міністрів України від 29.01.60 р. № 105","ДП Великомихайлівське лісове господарство","В-Михайлівський р-н, В-Михайлівське лісництво, кв. 75 ур. Кардамичево"
17,"Одеська","місцеве","Ізмаїльські острови","регіональний ландшафтний парк",,1366,"Рішення обласної ради від 01.10.93 р. № 496-ХХІ","ДП Ізмаїльське лісове господарство","Ізмаїльський р-н, острови дельти Кілійського гирла р. Дунай: Татару, Великий Далер, Малий Далер"
18,"Одеська","місцеве","Тилігульський","регіональний ландшафтний парк",,13954,"Рішення обласної ради від 25.11.97 р. № 176-ХХП","Одеська обласна рада","Березівський та Комінтернівський р-ни"
19,"Одеська","місцеве","Верхній ліс","заказник","ландшафтний",380,"Рішення облвиконкому від 18.05.72 р. №234, від 02.10.84 р. № 493","ДП Ширяївське лісове господарство","Іванівський р-н, Северинівська сільська рада, Северинівське лісництво, кв. 9-17"
20,"Одеська","місцеве","Заводовський","заказник","ландшафтний",93,"Рішення облвиконкому від 30.12.80 р. №795, від 02.10.84 р. № 493","ДП Березівське лісове господарство","Березівський р-н, Заводівська сільська рада, Березівське лісництво, кв.3-5, ур. Заводовка"
21,"Одеська","місцеве","Фрасино","заказник","ландшафтний",421,"Рішення облвиконкому від 30.12.80 р. №795, від 02.10.84 р. № 493","ДП Великомихайлівське лісове господарство","В-Михайловський р-н, Стоянівська і Комарівська сільські ради, на відстані 20 км від смт. Великомихайлівка, Великомихайлівське лісництво, кв. 1-7, ур. Фрасино"
22,"Одеська","місцеве","Діброва болотного дуба","заказник","ландшафтний",21.4,"Рішення облвиконкому від 28.03.73 р. №125, від 02.10.84 р. № 493","ДП Одеське лісове господарство","Біляївський р-н, Троїцька сільська рада, Біляївське лісництво, кв.9, д.35, 38, 38а, 38б, 38в"
23,"Одеська","місцеве","Шептереди","заказник","ландшафтний",1016,"Рішення облвиконкому від 29.12.78 р. №742, від 02.10.84 р. № 493, від 01.10.93 р. №496-ХХІ","ДП Великомихайлівське лісове господарство","Фрунзівський р-н, Йосипівська сільська рада, Павлівське лісництво, кв. 23-42, ур. Шептереди"
24,"Одеська","місцеве","Діброва Могилевська","заказник","ландшафтний",45,"Рішення облвиконкому від 18.05.72 р. № 234, від 02. 10.84 р. № 493","ДП Саратське лісове господарство","Тарутинський р-н, Лісненська сільська рада, Бородинське лісництво, кв. З, ур. Могилевське"
25,"Одеська","місцеве","Березовий гай","заказник","ландшафтний",531,"Рішення облвиконкому від 30.12.80 р. №795, від 02.10.84 р. № 493","ДП Ширяївське лісове господарство","Ширяївський р-н, Осинівська сільська рада, Ширяївське лісництво, кв. 13-20"
26,"Одеська","місцеве","Діброва Манзирська","заказник","ландшафтний",101,"Рішення облвиконкому від 18.05.72 р. №234, від 02.10.84 р. № 493","ДП Саратське лісове господарство","Тарутинський р-н, Лісненська сільська рада, Бородинське лісництво, кв. 4, ур. Манзирське"
27,"Одеська","місцеве","Лиманський","заказник","ландшафтний",65,"Рішення облвиконкому від 30.12.82 р. №795, від 02.10.84 р. № 493","ДП Саратське лісове господарство","Білгород-Дністровський р-н, Семенівська сільська рада, Старокозацьке лісництво, кв.7-8"
28,"Одеська","місцеве","Березівський","заказник","ландшафтний",1534,"Рішення облвиконкому від 30.12.80 р. №795, від 02.10.84 р. № 493, рішення облради від 24.02.2010 р. № 1040-У","ДП Кодимськелісове господарство","Кодимський р-н, Будейське лісництво,кв. 76-106, ур. Березівка"
29,"Одеська","місцеве","Бендзарський ліс","заказник","ландшафтний",30,"Рішення облради від 01.10.93 р. № 496-ХХІ","ДП Балтське лісове господарство","Балтський р-н, Бендзарівська сільська рада, ур. Бендзарський ліс"
30,"Одеська","місцеве","Даничево","заказник","ландшафтний",354,"Рішення облради від 01.10.93 р. № 496-ХХІ","ДП Балтське лісове господарство","Балтський р-н, Піщанська сільська рада, Піщанське лісництво, кв.47-51"
31,"Одеська","місцеве","Новомиколаївський","заказник","ландшафтний",315,"Рішення облради від 01.10.93 № 496-ХХІ","ДП Одеське лісове господарство","Комінтернівський р-н, Новомиколаївська сільська рада"
32,"Одеська","місцеве","Каїрівський","заказник","ландшафтний",150,"Рішення облради від 01.10.93 № 496-ХХІ","ДП Одеське лісове господарство","Комінтернівський р-н, Каїрівська сільська рада, Красносільське л-во"
33,"Одеська","місцеве","Тополине","заказник","ландшафтний",68,"Рішення облради від 09.02.01 р. № 263-ХШ","ДП Ізмаїльське лісове господарство","Болградський р-н, Болградське лісництво, кв.28"
34,"Одеська","місцеве","Виноградівка","заказник","ландшафтний",297,"Рішення облради від 09.02.01 р. № 263-ХШ","ДП Ізмаїльське лісове господарство","Болградський р-н, Болградське лісництво, кв. 25-27"
35,"Одеська","місцеве","Лунг","заказник","ландшафтний",1452.85,"Рішення облради від 09.02.01 р. № 263-ХШ, від 29.12.04 р. № 551-ІУ","АРКПридунайська нива","Ізмаїльський р-н, в межах Старонекрасівської, Багатянської, Кислицької сільських рад"
36,"Одеська","місцеве","Лузанівський ліс","заказник","ландшафтний",116.668,"Рішення облради від 06.06.08 р. № 541-У","ДП Одеське лісове господарство","Комінтернівський р-н, Крижанівська і Фонтанська сільські ради, Красносільське лісництво"
37,"Одеська","місцеве","Баранівський ліс","заказник","ландшафтний",163,"Рішення облради від 20.03.2009 р. №799-V","ДП Ізмаїльське лісове господарство","м. Ізмаїл, Ізмаїльське лісництво, кв. 13-17, ур. Баранівка"
38,"Одеська","місцеве","Чогодарівський","заказник","ландшафтний",46.6,"Рішення облвиконкому від 03.12.83 р. № 682, облради від 14.11.2008 р. № 665-V","ДП Ширяївське лісове господарство","Ширяївський р-н, с. Чогодарівка"
39,"Одеська","місцеве","Тарутинський степ","заказник","ландшафтний",5200,"Рішення облради від 26.04.2012 р. №445-VI","Веселодолинська сільська рада","Тарутинський р-н"
40,"Одеська","місцеве","Селіванівський","заказник","ландшафтний",80,"Рішення облради від 09.11.2012 №631-VI","ДП Ананьївське ЛГ","Ананьївський р-н"
41,"Одеська","місцеве","Жовтневий","заказник","ентомологічний",15,"Рішення облвиконкому від 03.12.83 р. № 682","Жовтнева сільська рада","Болградський р-н, Жовтнева сільська рада"
42,"Одеська","місцеве","Коритнівський","заказник","ентомологічний",25,"Рішення облвиконкому від 03.12.83 р. № 682","Планується до скасування","Балтський р-н, біля с. Коритнівка,"
43,"Одеська","місцеве","Сосновий ліс","заказник","лісовий",8.4,"Рішення облвиконкому від 02.10.84 р. № 493","ДП Савранське лісове господарство","Савранський р-н, Слюсарівське лісництво, кв.74, д. 8"
44,"Одеська","місцеве","Лісничівка","заказник","ботанічний",3176,"Рішення облвиконкому від 02.10.84 р. № 493","ДП Балтське лісове господарство","Балтський р-н, Лісничівське лісництво, кв.1-52"
45,"Одеська","місцеве","Ліски","заказник","ботанічний",107,"Рішення облвиконкому від 29.12.78 р. №742, від 01.10.93 р. № 496-ХХІ","ДП Ізмаїльське лісове господарство","Кілійський р-н, Вилківська міська рада, Вилківське лісництво, кв.7, д.1-18"
46,"Одеська","місцеве","Костянська балка","заказник","ботанічний",28,"Рішення облради н/д від 01.10.93 р. № 496-ХХІ, від 14.11.2008 р. № 666-V","Кіровська сільська рада, Єгорівська сільська рада","Роздільнянський р-н, Кіровська і Єгорівська сільські ради"
47,"Одеська","місцеве","Калинівський","заказник","ботанічний",92,"Рішення облради н/д від 01.10.93 р. № 496-ХХІ","ДП Одеське лісове господарство","Комінтернівський р-н, Калинівська сільська рад"
48,"Одеська","місцеве","Новопавлівський","заказник","ботанічний",118.43,"Рішення облради від 26.04.2012 р. №446-VI","Миколаївська сільська рада","Ширяєвський р-н."
49,"Одеська","місцеве","Тилігульський пересип","заказник","орнітологічний",390,"Рішення Облвиконкому від 03.12.83 р. № 682, від 02.10.84 р. № 493, від 01.10.93 р. № 496-ХХІ","Регіональний ландшафтний парк Тилігульський","Комінтернівський р-н, Сичавська сільська рада, пересип Тилігульського лиману і прилегла акваторія лиману й моря"
50,"Одеська","місцеве","Джерело Кішево","пам’ятка природи","гідрологічна",0.01,"Рішення облвиконкому від 18.05.72 р. № 234, від 02.10.84 р. № 493","Кам’янська сільська рада","Савранський р-н, с. Кам'яне"
51,"Одеська","місцеве","Джерело Гайдамацький криниця","пам’ятка природи","гідрологічна",0.01,"Рішення облвиконкому від 18.05.72 р. № 234, від 02.10.84 р. № 493","ДП Савранське лісове господарство","Савранський р-н, Савранська сільська рада, Савранське лісництво, кв. 13, вид. 21"
52,"Одеська","місцеве","Джерело Огруд","пам’ятка природи","гідрологічна",0.01,"Рішення облвиконкому від 18.05.72 р. № 234, від 02.10.84 р. № 493","Дубинівська сільська рада","Савранський р-н, Дубинівська сільська рада, с. Дубинове"
53,"Одеська","місцеве","Джерело Канава","пам’ятка природи","гідрологічна",0.2,"Рішення облвиконкому від 28.03.79 р. № 125, від 02.10. 84 р. № 493","ДП Кодимське лісове господарство","Кодимський р-н, Кодимське лісництво, кв. 30, д.11"
54,"Одеська","місцеве","Джерело Слободка","пам’ятка природи","гідрологічна",0.2,"Рішення облради від 01.10.93 р. № 496-ХХІ","ДП Кодимське лісове господарство","Кодимський р-н, ур. Слободка, кв.34, д. 13 "
55,"Одеська","місцеве","Джерело Зустріч","пам’ятка природи","гідрологічна",0.2,"Рішення облради від 01.10.93 р. № 496-ХХІ","ДП Кодимське лісове господарство","Кодимський р-н, Кодимське лісництво,кв.8, д.8"
56,"Одеська","місцеве","Гребеники","пам’ятка природи","геологічна",0.3,"Рішення облвиконкому від 18.05.72 р. № 234, від 02.10.84 р. № 493","Гребениківська сільська рада","В-Михайловський р-н, Гребенівська сільська рада"
57,"Одеська","місцеве","Діброва Арцизька","пам’ятка природи","ботанічна",2,"Рішення облвиконкому від 18.05.72 р. № 234, від 02.10.84 р. № 493","ДП Саратське лісове господарство","Арцизький р-н, Арцизька міська рада, Арцизьке лісництво, кв.7, д.6"
58,"Одеська","місцеве","Віковий дуб","пам’ятка природи","ботанічна",0.02,"Рішення облвиконкому від 28.03.73 р. № 125, від 02.10.84 р. № 493","ДП Балтський лісове господарство","Балтський р-н, Гербінська сільська рада, Піщанське лісництво, кв.9, д.2"
59,"Одеська","місцеве","Перша діброва червоного дуба","пам’ятка природи","ботанічна",1.7,"Рішення облвиконкому від 28.03.73 р. № 125, від 02.10.84 р. № 493","ДП Кодимське лісове господарство","Кодимський р-н, Кодимське лісництво, кв.16, д.4"
60,"Одеська","місцеве","Діброва Лабушна","пам’ятка природи","ботанічна",0.6,"Рішення облвиконкому від 18.05.72 р. № 234, від 02.10.84 р. № 493","ДП Балтське лісове господарство","Балтський р-н, Козацька сільська рада Лісничівське лісництво, кв. 65, д. 15, ур. Лабушне"
61,"Одеська","місцеве","Друга діброва червоного дуба","пам’ятка природи","ботанічна",1.3,"Рішення облвиконкому від 28.03.73 р. №125, від 02.10.84 р. № 493","ДП Кодимське лісове господарство","Кодимський р-н, Кодимське лісництво, кв.17, д.12"
62,"Одеська","місцеве","Віковий дуб","пам’ятка природи","ботанічна",0.15,"Рішення облвиконкому від 18.05.72 р. №234, від 02.10.84 р. № 493","Комунальне підприємство Міськзелентрест","м. Одеса, пров. Матросова, 1/3"
63,"Одеська","місцеве","Пушкінський платан","пам’ятка природи","ботанічна",0.01,"Рішення облвиконкому від 18.05.72 р. №234, від 02.10.84 р. № 493","Комунальне підприємство Міськзелентрест","м. Одеса, Приморський бульвар, 1"
64,"Одеська","місцеве","Новоіванівський","пам’ятка природи","ботанічна",2,"Рішення облради від 01.10.93 р. № 496-ХХІ","ДП Ізмаїльське лісове господарство","Арцизький р-н, с. Новоїванівка, Новоіванівське лісництво"
65,"Одеська","місцеве","Суворівський","пам’ятка природи","ботанічна",1,"Рішення облради від 01.10.93 р. № 496-ХХІ","Приватна ЗОШ Еліта І-ІІІ ступеню","м. Одеса, вул. Героїв Сталінграду, 92а"
66,"Одеська","місцеве","Акація біла","пам’ятка природи","ботанічна",0.015,"Рішення Облвиконкому від 03.12. 83 р. №682, від 02.10. 84 р. № 493","Комунальне підприємство Міськзелентрест","м. Одеса, сквер ім. Старостіна"
67,"Одеська","місцеве","Акація біла","пам’ятка природи","ботанічна",0.02,"Рішення облради від 01.10.93 р. № 496-ХХІ","Комунальне підприємство Міськзелентрест","м. Одеса, ріг вулиць Старопортофранківської і Розкидайлівської"
68,"Одеська","місцеве","Гінкго більоба","пам’ятка природи","ботанічна",0.02,"Рішення облвиконкому від 18.05.72 р. №234, від 02.10.84 р. № 493","Наукова бібліотекаім. Горького","м. Одеса, вул. Пастера, 13"
69,"Одеська","місцеве","Гінкго більоба","пам’ятка природи","ботанічна",0.02,"Рішення облвиконкому від 03.12.83 р. № 682, від 02.10.84 р. № 493","Санаторій Росія","м. Одеса, санаторій Росія"
70,"Одеська","місцеве","Гінкго більоба","пам’ятка природи","ботанічна",0.02,"Рішення облвиконкому від 29.12.79 р. №764, від 02.10.84 р. № 493","Комунальне підприємство Міськзелентрест","м. Одеса, сквер ім. Мечнікова"
71,"Одеська","місцеве","Дуб білий","пам’ятка природи","ботанічна",0.02,"Рішення облради від 01.10.93 р. № 496-ХХІ","Комунальне підприємство Міськзелентрест","м. Одеса, Обсерваторний пров., 6"
72,"Одеська","місцеве","Дуб звичайний (черещатий)","пам’ятка природи","ботанічна",0.2,"Рішення облвиконкому від 29.12.79 р. №764, від 02.10.84 р. № 493","Санаторій Юність","м. Одеса, санаторій Юність"
73,"Одеська","місцеве","Дуб звичайний","пам’ятка природи","ботанічна",0.04,"Рішення облради від 01.10.93 р. № 496-ХХІ","Комунальне підприємство Міськзелентрест","м. Одеса, Обсерваторний пров., 6"
74,"Одеська","місцеве","Дуб звичайний","пам’ятка природи","ботанічна",0.02,"Рішення облради від 01.10.93 р. № 496-ХХІ","ТОВ Прімадом","м. Одеса, вул. Ясна, 4"
75,"Одеська","місцеве","Дуб звичайний","пам’ятка природи","ботанічна",0.02,"Рішення облради від 01.10.93 №496-ХХІ","Комунальне підприємство Міськзелентрест","м. Одеса, Фонтанська дорога, 30/32"
76,"Одеська","місцеве","Кедр річковий","пам’ятка природи","ботанічна",0.02,"Рішення облвиконкому від 03.12. 83 р. № 682, від 02.10.84 р. № 493","Санаторій ім. Чкалова","м. Одеса, санаторій ім. Чкалова"
77,"Одеська","місцеве","Каштан кінський","пам’ятка природи","ботанічна",0.015,"Рішення облвиконкому від 03.12.83 р. № 682, від 02.10.84 р. № 493","Комунальне підприємство Міськзелентрест","м. Одеса, вул. Гаванна, 4"
78,"Одеська","місцеве","Каштан кінський","пам’ятка природи","ботанічна",0.01,"Рішення облвиконкому від 29.12.79 р. № 764, від 02.10.84 р. № 493","Комунальне підприємство Міськзелентрест","м. Одеса, вул. Новосільського, 70"
79,"Одеська","місцеве","Липа американська","пам’ятка природи","ботанічна",0.02,"Рішення облради від 01.10.93 р. № 496-ХХІ","Комунальне підприємство Міськзелентрест","м. Одеса, вул. Отрадна, 3"
80,"Одеська","місцеве","Платан західний","пам’ятка природи","ботанічна",0.02,"Рішення облвиконкому від 03.12. 83 р. № 682, від 02.10.84 р. № 493","Комунальне підприємство Міськзелентрест","м. Одеса, сквер ім. Старостіна"
81,"Одеська","місцеве","Платан західний","пам’ятка природи","ботанічна",0.01,"Рішення облвиконкому від 18.05.72 р. № 234, від 02.10.84 р. № 493","Комунальне підприємство Міськзелентрест","м. Одеса, сквер Пале-Рояль"
82,"Одеська","місцеве","Платан західний","пам’ятка природи","ботанічна",0.01,"Рішення облвиконкому від 18.05.72 р. № 234, від 02.10.84 р. № 493","Комунальне підприємство Міськзелентрест","м. Одеса, сквер Пале-Рояль"
83,"Одеська","місцеве","Платан західний","пам’ятка природи","ботанічна",0.01,"Рішення облвиконкому від 18.05.72 р. № 234","Комунальне підприємство Міськзелентрест","м. Одеса, Сабанеєв міст, 4"
84,"Одеська","місцеве","Платан західний","пам’ятка природи","ботанічна",0.01,"Рішення облвиконкому від 18.05.72 р. №234, від 02.10.84 р. № 493","Комунальне підприємство Міськзелентрест","м. Одеса, сквер Оперного театру"
85,"Одеська","місцеве","Платан західний","пам’ятка природи","ботанічна",0.01,"Рішення облвиконкому від 18.05.72 р. № 234, від 02.10.84 р. № 493","Комунальне підприємство Міськзелентрест","м. Одеса, сквер Оперного театру"
86,"Одеська","місцеве","Платан західний","пам’ятка природи","ботанічна",0.01,"Рішення облвиконкому від 18.05.72 р. №234, від 02. 10.84 р. № 493","Комунальне підприємство Міськзелентрес","м. Одеса, сквер Оперного театру"
87,"Одеська","місцеве","Софора японська плакуча","пам’ятка природи","ботанічна",0.01,"Рішення облвиконкому від 18.05.72 р. № 234, від 02.10.84 р.№ 493","Комунальне підприємство Міськзелентрест","м. Одеса, сквер Оперного театру"
88,"Одеська","місцеве","Тис ягідний","пам’ятка природи","ботанічна",0.02,"Рішення облради від 01.10.93 р. №496-ХХІ","Комунальне підприємство Міськзелентрест","м. Одеса, Обсерваторний пров., 3"
89,"Одеська","місцеве","Тополя канадська","пам’ятка природи","ботанічна",0.015,"Рішення облвиконкому від 03.12. 83 р. № 682, від 02.10.84 р. № 493","Комунальне підприємство Міськзелентрест","м. Одеса, вул. Дюківська, 12"
90,"Одеська","місцеве","Тополя канадська","пам’ятка природи","ботанічна",0.02,"Рішення облвиконкому від 03.12.83 р. № 682, від 02.10.84 р. № 493","Комунальне підприємство Міськзелентрест","м. Одеса, вул. Торгова, 17"
91,"Одеська","місцеве","Казковий","пам’ятка природи","ботанічна",0.6152,"Рішення облради від 01.10 93 р. №496-ХХІ, 24.02.2010 р. № 1039-У","Борщівська загальноосвітня школа І-ІІІ ступеня","Котовський р-н, ст. Борщі, вул. Польова,1"
92,"Одеська","місцеве","Тополя чорна","пам’ятка природи","ботанічна",0.2,"Рішення облради від 01.10.93 р. № 496-ХІІ","Комунальне підприємство Міськзелентрест","м. Одеса, Шампанський пров. (напроти котельної)"
93,"Одеська","місцеве","Слюсарівський віковий дуб","пам’ятка природи","ботанічна",0.02,"Рішення облради від 23.02.07 р. № 183-У","ДП Савранське лісове господарство","Савранський р-н, Слюсарівське ліс-во, кв. 36 вид. 4"
94,"Одеська","місцеве","Дуб Лемме","пам’ятка природи","ботанічна",0.011,"Рішення облради від 24.02.2010р. №1042-У","Комунальне підприємство Міськзелентрест","м. Одеса, вул. Чорноморська,6"
95,"Одеська","місцеве","Липа Лемме","пам’ятка природи","ботанічна",0.014,"Рішення облради від 24.02.2010 р. №1042-У","Комунальне підприємство Міськзелентрест","м. Одеса, вул. Чорноморська,4"
96,"Одеська","місцеве","Груша Адамівська","пам’ятка природи","ботанічна",0.01,"Рішення облради від 09.11.2012 р. №630-VІ",,
97,"Одеська","місцеве","Парк ім. Т.Г. Шевченко","парк-пам’ятка садово-паркового мистецтва",,44.3597,"Рішення облвиконкому від 18.05.72 р. №234, від 02.10.84 р. № 493, рішення облради від 29.05.2009 р. № 860-У","Комунальне підприємствоЦентральний парк культури та відпочинку ім. Т.Г. Шевченка","м. Одеса, вул. Маразліївська"
98,"Одеська","місцеве","Дюківський сад","парк-пам’ятка садово-паркового мистецтва",,26.6653,"Рішення облвиконкому від 18.05.72 р. № 234, рішення облради 29.05.2009 р. № 860-У","ТОВ Катюша","м. Одеса,вул. Розкидайлівська, 56"
99,"Одеська","місцеве","Парк ім. Ленінського комсомолу","парк-пам’ятка садово-паркового мистецтва",,26.7,"Рішення облвиконкому від 18.05.72 р. № 234, від 02.10.84 № 493","Комунальне підприємство Міськзелентрест","м. Одеса, вул. Мельницька, 32 б"
100,"Одеська","місцеве","Парк Міський сад","парк-пам’ятка садово-паркового мистецтва",,1.86,"Рішення облвиконкому від 18.05.72 р. № 234, від 02.10.84 р. № 493","Комунальне підприємство Міськзелентрест","м. Одеса, вул. Дерибасовська, 22"
101,"Одеська","місцеве","Парк ім. Котовського","парк-пам’ятка садово-паркового мистецтва",,16.8,"Рішення облвиконкому від 18.05.72 р. № 234, від 02.10.84 р. № 493","Комунальне підприємство Міськзелентрест","м. Одеса, Миколаївська дорога, 172 а"
102,"Одеська","місцеве","Дендропарк Перемоги","парк-пам’ятка садово-паркового мистецтва",,47.7073,"Рішення облвиконкому від 18.05.72 р. № 234, від 02.10.84 р. № 493, від 20.03.2009 р. № 800-V","Комунальне підприємство Міськзелентрест, Комунальне підприємствоСервісний центр","м. Одеса, пр-т Шевченка, 14"
103,"Одеська","місцеве","Дендропарк Студентський","парк-пам’ятка садово-паркового мистецтва",,7.6,"Рішення облвиконкому від 03.12.84р. №682","Технікум нафто-газової промисловості","м. Одеса, вул. Левітана, 46б"
104,"Одеська","місцеве","Парк санаторію ім. Чкалова","парк-пам’ятка садово-паркового мистецтва",,18,"Рішення облвиконкому від 18.05.72 р. № 234,","Санаторій ім. Чкалова","м. Одеса, Французький бульвар, 85"
105,"Одеська","місцеве","Парк інституту ім. В.П. Філатова","парк-пам’ятка садово-паркового мистецтва",,6.0945,"Рішення облради від 14. 11. 08 р. № 667-V","Інститут ім. В.П.Філатова","м. Одеса, Французький бульвар, 49/51"
106,"Одеська","місцеве","Парк Аркадія","парк-пам’ятка садово-паркового мистецтва",,15,"Рішення облвиконкому від 18.05.72 р. № 234, від 02.10.84 р. № 493","Санаторій Аркадія","м. Одеса, Французький бульвар, 40"
107,"Одеська","місцеве","Парк санаторію ім. Горького","парк-пам’ятка садово-паркового мистецтва",,8.28,"Рішення облради від 20.03.2009 р. № 798-V","ДП Клінічний санаторій ім. Горького","м. Одеса, вул. Фонтанська дорога,165"
108,"Одеська","місцеве","Парк Дністер","парк-пам’ятка садово-паркового мистецтва",,10,"Рішення облвиконкому від 28.03.73 р. № 125, від 02.10.84 р. № 493","Біляївська міська рада","м. Біляївка, водопровідна станція ст. Дністер"
109,"Одеська","місцеве","Парк дитячого санаторію Хаджібей","парк-пам’ятка садово-паркового мистецтва",,32.6,"Рішення облвиконкому від 28.03.73 р. № 125, від 02.10.84 р. № 493, рішення облради від 20.03.2009 № 800-V","Дитячий санаторій Хаджибей","Біляївський район, с. Холодна балка, дитячий санаторій Хаджибей, к. 2 "
110,"Одеська","місцеве","Парк ім. Пушкіна","парк-пам’ятка садово-паркового мистецтва",,19.1,"Рішення облвиконкому від 18.05.72 р. № 234, від 02. 10. 84 р. № 493","Болградська міська рада, комунальний відділ","м. Болград, узбережжя озера Ялпуг"
111,"Одеська","місцеве","Міський сад","парк-пам’ятка садово-паркового мистецтва",,1.5,"Рішення облвиконкому від 18.05.72 р. №234, від 02. 10.84 р. № 493, рішення облради від 20.03.2009 № 802-V","Управління житлово-комуналь­ного господарства Ізмаїльської міської ради","м. Ізмаїл, проспект Суворова"
112,"Одеська","місцеве","Червоноармійський дендропарк","парк-пам’ятка садово-паркового мистецтва",,55,"Рішення облвиконкому від 29.12.79 р. № 764, від 02.10.84 р. № 493","Червоноармійська сільська рада","Болградський р-н, с. Червоноармійське"
113,"Одеська","місцеве","Валекруч-Негай","парк-пам’ятка садово-паркового мистецтва",,936,"Рішення облвиконкому від 30.12.80 р. № 234, від 02.10.84 р. №493","ДП Котовське лісове господарство","м. Котовськ, Котовське лісництво, кв.37-53, ур. Велекруч-Негай"
114,"Одеська","місцеве","Сергієвський","парк-пам’ятка садово-паркового мистецтва",,18,"Рішення облради від 01.10.93 р. №496-ХХІ","Сергіївська сільська рада","Б- Дністровський р-н, с. Сергіївка, Сергіївська сельрада"
115,"Одеська","місцеве","Коханівка","парк-пам’ятка садово-паркового мистецтва",,260,"Рішення облвиконкому від 28.03.73 р. № 125, від 02.10.84 р. № 493","ДП Ананьївське лісове господарство","Ананьївський р-н, біляс. Коханівка, Долинівське лісництво,кв. 10-16, ур. Коханівка "
116,"Одеська","місцеве","Ракуловський парк","парк-пам’ятка садово-паркового мистецтва",,4.1,"Рішення облвиконкому від 28.03.73р. №125, від 02.10.84 р. № 493","ДП Балтське лісове господарство","Балтський р-н, Шляхівська сільська рада, Піщанське лісництво, кв.62., д.14, ур. Ракулянський парк"
