"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
12,"Волинська","загальнодержавне","Стохід","заказник","ландшафтний",4420,"Указ Президента України від 9.12.1998 № 1341/98","ДП Камінь-Каширське ЛГГородоцьке ЛГ,с/р","Камінь-Каширський і Маневицький райони"
13,"Волинська","загальнодержавне","Воротнів","заказник","ботанічний",600,"Постанова Ради Міністрів України від 3.08.78 № 383","ДП Ківерцівське ЛГ","Ківерцівський р-н, ДП Ківерцівське ЛГ, Луцьке л-во, кв.125-130,132-148"
14,"Волинська","загальнодержавне","Втенський","заказник","ботанічний",130,"Постанова Ради Міністрів України від 25.02.80 №132","ДП Шацьке УДЛГ","Шацький р-н, ДП Шацьке УДЛГ, Ростанське л-во, кв.13, вид.15, кв.14, вид.17, кв.20, вид.3, кв.21, вид.1,15"
15,"Волинська","загальнодержавне","Вутвицький","заказник","ботанічний",50,"Постанова Ради Міністрів України від 25.02.80 №132","ДП Камінь-Каширсь-ке ЛГ","Камінь-Каширський р-н, ДП Камінь-Каширсь-ке ЛГ, Нуйнівське л-во, кв.22, вид.2-4,6-10,18-19,31"
16,"Волинська","загальнодержавне","Губине","заказник","ботанічний",418,"Указ Президента України від 10.12.1994 № 750/94","ДП Володимир-Волинське ЛМГ","Локачинський р-н, ДП Володимир-Волинське ЛМГ, Губинс яке л-во, кв.12,13,18,20"
17,"Волинська","загальнодержавне","Софіянівський","заказник","ботанічний",87.6,"Указ Президента України від 10.12.1994 № 750/94","ДП Маневицьке ЛГ","Маневицький р-н, ДП Маневицьке ЛГ, Софіянівське л-во, кв.8, вид.19, кв.9"
18,"Волинська","загальнодержавне","Урочище Суничник","заказник","ботанічний",99,"Указ Президента України від 10.12.1994 № 750/94","ДП Городоцьке ЛГ","Маневицький р-н, ДП Городоцьке ЛГ, Борове л-во, кв.21, вид.17-22,24-26, кв.32, вид.1-11,13-15,17,18,39"
19,"Волинська","загальнодержавне","Рись","заказник","загальнозоологічний",320.5,"Постанова Ради Міністрів України від 2.06.90 № 123","ДП Городоцьке ЛГ","Маневицький р-н, ДП Городоцьке ЛГ, Борове л-во, кв.3, вид.33-37, кв.6, вид.35,36, кв.7, кв.9"
20,"Волинська","загальнодержавне","Горинські крутосхили","пам’ятка природи","комплексна",30,"Постанова Ради Міністрів України від 3.08.78 № 383","ДП Цуманське ЛГ","Ківерцівський р-н, ДП Цуманське ЛГ, Горинсь-ке л-во: кв.39,вид.24,26,27,30,32,33,37,40,41,46,47"
21,"Волинська","загальнодержавне","Озеро Святе","пам’ятка природи","гідрологічна",44,"Розпорядження Ради Мін. України від 14.10.75 №780","ДП Ратнівське ЛМГ","Ратнівський р-н, ДП Ратнівське ЛМГ, Заболотівське л-во, кв.21, вид.10"
22,"Волинська","загальнодержавне","Озеро Добре","пам’ятка природи","гідрологічна",46,"Розпорядження Ради Мін. України від 14.10.75 №780","ДП Камінь-Каширське ЛГ","Камінь-Каширський р-н, ДП Камінь-Каширське ЛГ, Нуйнівське л-во, кв.5, вид.23"
23,"Волинська","загальнодержавне","Луцький ботанічний сад Волинь","ботанічний сад",,10,"Розпорядження Ради Мін. України від 14.10.75 №780","Волинський державний університет (дендрарій пл..2 га); Луцька м/р (пл..8га)","м.Луцьк, вул.К.Савура"
24,"Волинська","загальнодержавне","Байрак","парк-пам’ятка садово-паркового мистецтва",,13,"Указ Президента України № 715/96 від 20.08.1996","Музей історії сільського господарства Волині","Луцький р-н, смт.Рокині"
25,"Волинська","загальнодержавне","Здоров’я","парк-пам’ятка садово-паркового мистецтва",,13.6,"Указ Президента України № 715/96 від 20.08.1996","Тублікарня ст.Мацеїв Львівської залізниці","Турійський р-н, смт.Луків"
26,"Волинська","загальнодержавне","Дубечнівський","парк-пам’ятка садово-паркового мистецтва",,2,"Указ Президента України № 715/96 від 20.08.1996","ДП Старовижівське ЛГ","Старовижівський р-н, ДП Старовижівське ЛГ, Дубечнівське л-во. кв.29, вид.24, кв.30, вид.27"
27,"Волинська","місцеве","Березовий гай","заказник","ландшафтний",36.7,"Рішення облради від 17.03.94 № 17/19",,"Володимир-Волинський р-н, с.Лудин"
28,"Волинська","місцеве","Мочиська","заказник","ландшафтний",127,"Рішення облради від 20.12.93 № 16/6","ДП Володимир-Волинське ЛМГ","Володимир-Волинський р-н, ДП Володимир-Волинське ЛМГ, Устилузьке л-во, кв.29"
29,"Волинська","місцеве","Луга-Рачинська","заказник","ландшафтний",32,"Рішення облради від 17.03.94 № 17/19","Рачинська сільська рада","Горохівський р-н, с.Рачин"
30,"Волинська","місцеве","Заставненський","заказник","ландшафтний",156.8,"Розпорядження облдержадміністрації від 12.12.95 № 213","Заставненська сільська рада","Іваничівський р-н, с.Заставне"
31,"Волинська","місцеве","Бузаки","заказник","ландшафтний",81.8,"Рішення облвиконкому від 31.10.91 № 226","ДП СЛАП Камінь-Каширськагроліс","Камінь-Каширсьий р-н, ДП СЛАП Камінь-Каширськагроліс, Полицівське л-во, кв.46, вид.2-15,18-30,34-37,39-43,45-48"
32,"Волинська","місцеве","Качинський","заказник","ландшафтний",64,"Розпорядження облдержадміністрації від 26.05.92 № 132","Качинська сільська рада","Камінь-Каширський р-н, с. Качин"
33,"Волинська","місцеве","Свято-Бузаківський","заказник","ландшафтний",2704.9,"Розпорядження облдержадміністрації від 26.05.92 № 132","ДП СЛАП Камінь-Каширськагроліс","Камінь-Каширсьий р-н, ДП СЛАП Камінь-Каширськагроліс, Полицівське л-во, кв.10,11, Сошичненське л-во, кв.1,2, Бузаківськие л-во, кв.25-45,58-63"
34,"Волинська","місцеве","Мішеч","заказник","ландшафтний",68,"Розпорядження облдержадміністрації від 26.05.92 № 132","КСП Воєгощанське","Камігь-Каширський р-н, с.Воєгоща"
35,"Волинська","місцеве","Сірче","заказник","ландшафтний",194.7,"Розпорядження облдержадміністрації від 26.05.92 № 132","ДП СЛАП Камінь-Каширськагроліс","Камінь-Каширський р-н, с.Добре, ДП СЛАП Камінь-Каширськагроліс"
36,"Волинська","місцеве","Прирічний","заказник","ландшафтний",676,"Рішення облради від 17.03.94 № 17/19","ДП Ковельське ЛГ","Ковельський р-н, ДП Ковельське ЛГ, Скулинське л-во, кв.40-42,67-69"
37,"Волинська","місцеве","Волошки","заказник","ландшафтний",1255,"Розпорядження облради від 20.12.93 № 15/6","ДП Ковельське ЛГ","Ковельський р-н, ДП Ковельське ЛГ, Ковельське л-во, кв.6-20"
38,"Волинська","місцеве","Радовичівський","заказник","ландшафтний",33,"Розпорядження облради від 3.03.93 № 18-р","ДП Ковельське ЛГ","Ковельський р-н, ДП Ковельське ЛГ, Радовичівське л-во, кв.22, вид.1"
39,"Волинська","місцеве","Скулинський","заказник","ландшафтний",150,"Розпорядження облради від 3.03.93 № 18-р","ДП Ковельське ЛГ","Ковельський р-н, ДП Ковельське ЛГ, Скулинське л-во, кв.63,66"
40,"Волинська","місцеве","Літинський","заказник","ландшафтний",160,"Розпорядження облради від 3.03.93 № 18-р","ДП Ковельське ЛГ","Ковельський р-н, ДП Ковельське ЛГ, Радовичівське л-во, кв.15,16"
41,"Волинська","місцеве","Калинівські кринички","заказник","ландшафтний",51.1,"Рішення облради від 30.05.2000 № 12/3","Люблинецька, Старокошарівська с/р","Ковельський р-н, с.Калинівка, с.Люблинець"
42,"Волинська","місцеве","Стохід","заказник","ландшафтний",1572,"Рішення облради від 10.02.95 № 3/5","Ковельське СЛАП Тур","Ковельський р-н, Ковельське СЛАП Тур, Черемошнянське л-во, кв.84,102,129,130,148, Поворське л-во, кв.177,188,199,200,215,221,226"
43,"Волинська","місцеве","Кашівський","заказник","ландшафтний",285.5,"Розпорядження облради від 3.03.93 № 18-р","ДП Ковельське ЛГ","Маневицький р-н, ДП Ковельське ЛГ, Кашівське л-во, кв.29, вид.7,8, кв.15, вид.7, кв.34, кв.44, вид.21, кв.38, вид.6-8, кв.42, вид.10,11, кв.32, вид.1,16,19"
44,"Волинська","місцеве","Градиський","заказник","ландшафтний",589,"Розпорядження облдержадміністрації від 12.02.97 № 94","ДП Городоцьке ЛГ","Маневицький р-н, ДП Городоцьке ЛГ, Градиське л-во, кв.13,14,20,21, вид.1-20, Городоцьке л-во, кв.27, Новорудське л-во, кв.54, вид.7,12,20"
45,"Волинська","місцеве","Осницький","заказник","ландшафтний",1400.2,"Рішенням облради від 30.05.2000 № 12/3, розширений рішенням облради від 27.12.2006 № 7/29 на 743,2 га.","ДП Колківське ЛГ","Маневицький р-н, ДП Колківське ЛГ, Осницьке л-во, кв.27, кв.28, вид.27,35-39,41,42, кв.31-35,39-42,46,47"
46,"Волинська","місцеве","Граддівський","заказник","ландшафтний",860.6,"Рішенням облради від 18.08.2000 № 13/6, розширений рішенням облради від 27.12.2006 № 7/29 на 379,6.","ДП Колківське ЛГ","Маневицький р-н, ДП Колківське ЛГ, Граддівське л-во, кв.20,21,28-31, кв.32, вид.1,2,17,24, кв.40-42"
47,"Волинська","місцеве","Красновільський","заказник","ландшафтний",192,"Рішення облради 27.12.2006 № 7/29","ДП Колківське ЛГ","Маневицький р-н, ДП Колківське ЛГ, Тельчівське л-во, кв.35,36"
48,"Волинська","місцеве","Рудниківський","заказник","ландшафтний",376,"Рішення облради 27.12.2006 № 7/29","ДП Колківське ЛГ","Маневицький р-н, ДП Колківське ЛГ, Рудниківське л-во, кв.39-41"
49,"Волинська","місцеве","Бистряки","заказник","ландшафтний",488,"Рішення облради від 20.12.93 № 16/6","ДП Любомльське ЛГ","Любомльський р-н, ДП Любомльське ЛГ, Мозирське л-во, кв.26,57-59"
50,"Волинська","місцеве","Замлишщина","заказник","ландшафтний",687,"Рішення облради від 7.03.2001 № 16/11","ДП Любомльське ЛГ","Любомльський р-н, ДП Любомльське ЛГ, Любомльське л-во, кв.56-59,64,65"
51,"Волинська","місцеве","Чернявське","заказник","ландшафтний",262,"Розпорядження облдержадміністрації від 16.10.96 № 551","ДП Ковельське ЛГ","Ратнівський р-н, ДП Ковельське ЛГ, Замшанське л-во, кв.39-41"
52,"Волинська","місцеве","Королівка","заказник","ландшафтний",1102.5,"Рішення облради від 3.12.2002 № 4/5","ДП Камінь-Каширське ЛГ","Камінь-Каширський р-н, ДП Камінь-Каширське ЛГ,"
53,"Волинська","місцеве","Майдан","заказник","ландшафтний",662.6,"Рішення облради від 3.12.2002 № 4/5","ДП Городоцьке ЛГ","Маневицький р-н, ДП Городоцьке ЛГ"
54,"Волинська","місцеве","Чахівський","заказник","ландшафтний",0,"Рішення облради від 3.12.2002 № 4/5","ДП Любомльське ЛГ","Шацький р-н, ДП Любомльське ЛГ, Головненське л-во, кв.6, вид.17"
55,"Волинська","місцеве","Хотешівський","заказник","ландшафтний",224,"Рішення облради від 22.12.2005 № 24/11","ДП Ратнівське ЛГ","Камінь-Каширський р-н, ДП Ратнівське ЛГ, Поступельське л-во, кв.16, вид.1-50, кв.17, вид.1-27"
56,"Волинська","місцеве","Стенжаричівський","заказник","лісовий",32,"Рішення облвиконкому від 31.10.1991 № 226","ДП Володимир-Волинське ЛМГ","Володимир-Волинський р-н, ДП Володимир-Волинське ЛМГ, Стенжаричівське л-во, кв.30, вид.14"
57,"Волинська","місцеве","Нехворощі","заказник","лісовий",551.6,"Розпорядження облдержадміністрації від 26.05.92 № 132","ДП Володимир-Волинське ЛМГ","Володимир-Волинський р-н, ДП Володимир-Волинське ЛМГ, Микуличівське л-во, кв.35-39"
58,"Волинська","місцеве","Новосілки","заказник","лісовий",385,"Рішення облради від 20.12.93 № 16/6","ДП Володимир-Волинське ЛМГ","Володимир-Волинський р-н, ДП Володимир-Волинське ЛМГ"
59,"Волинська","місцеве","Липовий гай","заказник","лісовий",30,"Рішення облради від 17.03.94 № 17/19","ДП Володимир-Волинське ЛМГ Устилузьке л-во","Володимир-Волинський р-н, с.Зимне"
60,"Волинська","місцеве","Микуличі","заказник","лісовий",23.1,"Розпорядження облдержадміністрації від 12.02.97 № 94","ДП Володимир-Волинське ЛМГ","ДП Володимир-Волинське ЛМГ, Микуличівське л-во, кв.34, вид.9,21"
61,"Волинська","місцеве","Силікатний","заказник","лісовий",40.7,"Розпорядження облдержадміністрації від 16.10.96 № 551","ДП СЛАП Камінь-Каширськагроліс","Камінь-Каширський р-н, ДП СЛАП Камінь-Каширськагроліс, Полицівське л-во, кв.3, вид.9,21"
62,"Волинська","місцеве","Новочервищанський","заказник","лісовий",9.7,"Рішення облвиконкому від 18.03.82 № 134","ДП СЛАП Камінь-Каширськагроліс","Камінь-Каширський р-н, ДП СЛАП Камінь-Каширськагроліс"
63,"Волинська","місцеве","Діброва","заказник","лісовий",4.5,"Рішення облради від 3.12.2002 № 4/5","ДП СЛАП Камінь-Каширськагроліс","Камінь-Каширський р-н, ДП СЛАП Камінь-Каширськагроліс, Кримнівське л-во, кв.8, вид.46"
64,"Волинська","місцеве","Карпилівський","заказник","лісовий",14,"Рішення облвиконкому від 20.11.86 № 361-р","ДП Камінь-Каширське ЛГ","Камінь-Каширський р-н, ДП Камінь-Каширське ЛГ, Карпилівське л-во, кв.61, вид.16"
65,"Волинська","місцеве","Поступельський","заказник","лісовий",12,"Рішення облради від 17.03.94 № 17/19","ДП Ратнівське ЛМГ","Камінь-Каширський р-н, ДП Ратнівське ЛМГ, Поступельське л-во, кв.18, вид.9"
66,"Волинська","місцеве"," Цуманський","заказник","лісовий",35.3,"Розпорядження облради від 3.03.93 № 18-р","ДП Цуманське ЛГ","Ківерцівський р-н, ДП Цуманське ЛГ, Цуманське л-во, кв.40, вид.2,3,11,12,14"
67,"Волинська","місцеве","Дольський","заказник","лісовий",73.6,"Рішення облради від 25.07.2003 № 6/33","ДП Любешівське ЛМГ","Любешівський р-н, ДП Любешівське ЛМГ, Дольське л-во, кв.4, вид.32, кв.7, вид.29,31,32, кв.8, вид.7, кв.14, вид.34,35,37, кв.16, вид.35, кв.17, вид.40, кв.18, вид.10,11"
68,"Волинська","місцеве","Пнівенський","заказник","лісовий",10.3,"Рішення облради від 25.07.2003 № 6/33","ДП Любешівське ЛМГ","Любешівський р-н, ДП Любешівське ЛМГ, Деревківське л-во, кв.56, вид.23,24"
69,"Волинська","місцеве","Білоозерський","заказник","лісовий",276.5,"Рішення облради від 25.07.2003 № 6/33","ДП Любешівське ЛМГ","Любешівський р-н, ДП Любешівське ЛМГ, Білоозерське л-во, кв.15, вид.14,20,22, кв.16, вид.13, кв.17, вид.14,21, кв.18, вид.15, кв.22, вид.1,35, кв.23, вид.7, кв.26, вид.6,9, кв.27, вид.6,7,10, кв.28, вид.5,7,8,13, кв.29, вид.13,17,26, кв.35, вид.8, кв.36, вид.7,10, кв.39, вид.8,9, кв.40, вид.2,9,15, кв.41, вид.6,9, кв.46, вид.23, кв.57, вид.20,21,30-32, кв.58, вид.2,8,13, кв.60, вид.12"
70,"Волинська","місцеве","Рись","заказник","лісовий",65.7,"Рішення облради від 25.07.2003 № 6/33","ДП Любешівське ЛМГ","Любешівський р-н, ДП Любешівське ЛМГ, Залізницьке л-во, кв.26, вид.34, кв.30, вид.10, кв.31, вид.21, кв.36, вид.10,16, кв.39, вид.20, кв.40, вид.1,3,4,6,11, кв.45, вид.14,19"
71,"Волинська","місцеве","Підсвиння","заказник","лісовий",21,"Рішення облради від 20.12.93 № 16/6","ДП Любомльське ЛМГ","Любомльський р-н, ДП Любомльське ЛМГ, Головненське л-во, кв.54, вид.15"
72,"Волинська","місцеве","Підгородненський","заказник","лісовий",19.1,"Рішення облради від 20.12.93 № 16/6","ДП Любомльське ЛМГ","Любомльський р-н, ДП Любомльське ЛМГ, Любомльське л-во, кв.11, вид.11,15,20"
73,"Волинська","місцеве","Заріччя","заказник","лісовий",20,"Рішення облради від 17.03.94 № 17/19","ДП Колківське ЛГ","Маневицький р-н, ДП Колківське ЛГ, Тельчівське л-во, кв.7, вид.21"
74,"Волинська","місцеве","Граддівська дубина","заказник","лісовий",7.5,"Рішення облради від 17.03.94 № 17/19","ДП Колківське ЛГ","Маневицький р-н, ДП Колківське ЛГ, Граддівське л-во, кв.49, вид.30"
75,"Волинська","місцеве","Рудниківський","заказник","лісовий",6.5,"Рішення облради від 17.03.94 № 17/19","ДП Колківське ЛГ","Маневицький р-н, ДП Колківське ЛГ, Рудниківське л-во, кв.29, вид.4"
76,"Волинська","місцеве","Карасинський","заказник","лісовий",9.4,"Розпорядження облвиконкому від 20.11.86 № 361-р","ДП Маневицьке ЛГ","Маневицький р-н, ДП Маневицьке ЛГ, Карасинське л-во, кв.2, вид.3"
77,"Волинська","місцеве","Маневицький","заказник","лісовий",16,"Розпорядження облвиконкому від 20.11.86 № 361-р","ДП Маневицьке ЛГ","Маневицький р-н, ДП Маневицьке ЛГ, Маневицьке л-во, кв.14, вид.3"
78,"Волинська","місцеве","Дубина","заказник","лісовий",70.1,"Рішення облвиконкому від 31.10.91 № 226","ДП Маневицьке ЛГ","Маневицький р-н, ДП Маневицьке ЛГ, Маневицьке л-во, кв.25, вид.23, кв.26. вид.10, кв.29, вид.5,14,19, кв.30, вид.8,13"
79,"Волинська","місцеве","Березовий гай","заказник","лісовий",10.5,"Рішення облвиконкому від 31.10.91 № 226","ДП Городоцьке ЛГ","Маневицький р-н, ДП Городоцьке ЛГ, Городоцьке л-во, кв.53, вид.2"
80,"Волинська","місцеве","Смольний","заказник","лісовий",1401,"Рішення облвиконкому від 26.07.83 № 272","ДП Ратнівське ЛМГ","Ратнівський р-н, ДП Ратнівське ЛМГ, Жиричівське і Кортеліське л-во,"
81,"Волинська","місцеве","Гірницький","заказник","лісовий",1.1,"Рішення облвиконкому від 26.07.83 № 272","ДП Ратнівське ЛМГ","Ратнівський р-н, ДП Ратнівське ЛМГ, Гірницьке л-во, кв.14, вид.19"
82,"Волинська","місцеве","Доманівський","заказник","лісовий",0.9,"Рішення облвиконкому від 26.07.83 № 272","ДП Ратнівське ЛМГ","Ратнівський р-н, ДП Ратнівське ЛМГ, Жиричівське л-во, кв.20, вид.3"
83,"Волинська","місцеве","Смоляри-1","заказник","лісовий",33,"Рішення облвиконкому від 31.10.91 № 226","ДП Старовижівське ЛГ","Старовижівський р-н, ДП Старовижівське ЛГ, Дубечнівське л-во, кв.75, вид.17"
84,"Волинська","місцеве","Смоляри-2","заказник","лісовий",11,"Рішення облвиконкому від 31.10.91 № 226","ДП Старовижівське ЛГ","Старовижівський р-н, ДП Старовижівське ЛГ, Дубечнівське л-во, кв.79, вид.3"
85,"Волинська","місцеве","Вижівська дача","заказник","лісовий",110,"Рішення облвиконкому від 31.10.91 № 226","ДП Старовижівське ЛГ","Старовижівський р-н, ДП Старовижівське ЛГ, Старовижівське л-во, кв.16"
86,"Волинська","місцеве","Мокрецький","заказник","лісовий",898,"Розпорядження облдержадміністрації від 26.05.92 № 213","ДП Турійське ЛГ","Турійський р-н, ДП Турійське ЛГ, Мокрецьке л-во, кв.25-32"
87,"Волинська","місцеве","Кульчинська соснина","заказник","лісовий",51.7,"Рішення облвиконкому від 31.10.91 № 226","ДП Турійське ЛГ","Турійський р-н, с.Кульчин"
88,"Волинська","місцеве","Кошляк Радовичівський","заказник","лісовий",689,"Розпорядження облдержадміністрації від 26.05.92 № 213","ДП Турійське ЛГ","Турійський р-н, ДП Турійське ЛГ, Радовичівське л-во, кв.6-8,9-11"
89,"Волинська","місцеве","Ліски","заказник","лісовий",127,"Рішення облради від 4.05.95 № 4/5","ДП Ківецівське ЛГ","Рожищенський р-н, ДП Ківецівське ЛГ, Рожищеньке л-во, кв. 32"
90,"Волинська","місцеве","Ялинник","заказник","лісовий",83,"Рішення облради від 9.12.98 № 4/3","ДП Шацьке УДЛГ","Шацький р-н, ДП Шацьке УДЛГ, Ростанське л-во, кв.39"
91,"Волинська","місцеве","Ростанський","заказник","лісовий",14.6,"Рішення облради від 17.03.94 № 17/19","ДП Шацьке УДЛГ","Шацький р-н, ДП Шацьке УДЛГ, Ростанське л-во, кв.31, вид.1,2,5,8"
92,"Волинська","місцеве","Мощаницький","заказник","лісовий",57.6,"Розпорядження облради від 3.03.93 № 18-р","ДП Цуманське ЛГ","Ківерцівський р-н, ДП Цуманське ЛГ, Мощаницьке л-во"
93,"Волинська","місцеве","Березово-Вільховий","заказник","лісовий",338,"Рішення облради від 12.03.12 № 10/67",,
94,"Волинська","місцеве","Сяньків Луг","заказник","лісовий",159,"Рішення облради від 21.06.12 № 12/35",,
95,"Волинська","місцеве","Грузьке болото","заказник","ботанічний",195.1,"Рішення облради від 3.12.02 № 4/5","ДП Камінь-Каширське ЛГ","Камінь-Каширський р-н, ДП Камінь-Каширське ЛГСтобихівське л-во"
96,"Волинська","місцеве","Підрічанський","заказник","ботанічний",22.6,"Рішення облвиконкому від 30.12.80 № 493","ДП Камінь-Каширське ЛГ","Камінь-Каширський р-н, ДП Камінь-Каширське ЛГ, Нуйнівське л-во, кв.19, вид.10,22,23"
97,"Волинська","місцеве","Карасинський","заказник","ботанічний",15,"Рішення облвиконкому від 30.12.80 № 493","ДП Камінь-Каширське ЛГ","Камінь-Каширський р-н, ДП Камінь-Каширське ЛГ, Карпилівське л-во, кв.44, вид.9"
98,"Волинська","місцеве","Верхівський","заказник","ботанічний",8.7,"Рішення облвиконкому від 30.12.80 № 493","ДП Камінь-Каширське ЛГ","Камінь-Каширський р-н, ДП Камінь-Каширське ЛГ, Карпилівське л-во, кв.30, вид.13,14"
99,"Волинська","місцеве","Мочуринський","заказник","ботанічний",5.1,"Рішення облвиконкому від 30.12.80 № 493","ДП Камінь-Каширське ЛГ","Камінь-Каширський р-н, ДП Камінь-Каширське ЛГ, Нуйнівське л-во, кв.5, вид.14"
100,"Волинська","місцеве","Нуйнівський","заказник","ботанічний",6.7,"Рішення облвиконкому від 30.12.80 № 493","ДП Камінь-Каширське ЛГ","Камінь-Каширський р-н, ДП Камінь-Каширське ЛГ, Нуйнівське л-во, кв.13, вид.1,15"
101,"Волинська","місцеве","Залазький","заказник","ботанічний",35.5,"Рішення облвиконкому від 30.12.80 № 493","ДП Камінь-Каширське ЛГ","Камінь-Каширський р-н, ДП Камінь-Каширське ЛГ, Видертське л-во, кв.32, вид.7"
102,"Волинська","місцеве","Поступельський журавдинник","заказник","ботанічний",8.6,"Рішення облради від 17.03.94 № 17/19","ДП Ратнівське ЛМГ","Камінь-Каширський р-н, ДП Ратнівське ЛМГ"
103,"Волинська","місцеве","Лісова алея","заказник","ботанічний",110.4,"Розпорядження облради від 3.03.93 № 18-р","ДП Цуманське ЛГ","Ківерцівський р-н, ДП Цуманське ЛГ, Мощаницьке л-во"
104,"Волинська","місцеве","Задибський","заказник","ботанічний",309,"Рішення облвиконкому від 31.10.91 № 226","ДП Ковельське ЛГ","Ковельський р-н, ДП Ковельське ЛГ, Ковельське л-во, кв.22,24,30"
105,"Волинська","місцеве","Лісова дача","заказник","ботанічний",21.2,"Розпорядження облради від 3.03.93 № 18-р","ДП Ковельське ЛГ","Ковельський р-н, ДП Ковельське ЛГ, Скулинське л-во, кв.65, вид.17,19,32,35"
106,"Волинська","місцеве","Мосирський","заказник","ботанічний",307,"Рішення облради від7.03.2001 № 16/11","ДП Любомльське ЛГ","Любомльський р-н, ДП Любомльське ЛГ, Мозирське л-во, 42,48,60"
107,"Волинська","місцеве","Любомльський","заказник","ботанічний",8.2,"Рішення облвиконкому від 4.09.85 № 301","ДП Любомльське ЛГ","Любомльський р-н, ДП Любомльське ЛГ, Любомльське л-во, кв.14, ид.7"
108,"Волинська","місцеве","Ялинник","заказник","ботанічний",5.7,"Рішення облвиконкому від 4.09.85 № 301","ДП Любомльське ЛГ","Любомльський р-н, ДП Любомльське ЛГ, Головненське л-во, кв.43, вид.11"
109,"Волинська","місцеве","Любче","заказник","ботанічний",43.7,"Рішення облради від 30.05.2000 № 12/3","Тойкутська сільська рада","Ковельський р-н, с.Любче"
110,"Волинська","місцеве","Череваський","заказник","ботанічний",4.3,"Рішення облвиконкому від 30.12.80 № 493","ДП Маневицькие ЛГ","Маневицький р-н, ДП Маневицькие ЛГ, Софіянівське л-во, кв.47, вид.30"
111,"Волинська","місцеве","Софіянівський","заказник","ботанічний",19,"Рішення облвиконкому від 30.12.80 № 493","ДП Маневицькие ЛГ","Маневицький р-н, ДП Маневицькие ЛГ, Софіянівське л-во. кв.48, вид.23,25"
112,"Волинська","місцеве","Вовчицький","заказник","ботанічний",10,"Рішення облвиконкому від 30.12.80 № 493","ДП Маневицькие ЛГ","Маневицький р-н, ДП Маневицькие ЛГ, Вовчецьке л-во, кв.3, вид.1"
113,"Волинська","місцеве","Колодіївський","заказник","ботанічний",9.5,"Рішення облвиконкому від 30.12.80 № 493","ДП Маневицькие ЛГ","Маневицький р-н, ДП Маневицькие ЛГ, Вовчецьке л-во, кв.8, вид.3"
