"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
45,"Івано-Франківська","місцеве","Бовкоти","заказник","ландшафтний",2.2,"Рішення обласної ради від 17.01.08 № 490-18/2008","Долинський район с. Станківці","Долинський район с. Станківці"
46,"Івано-Франківська","місцеве","Грегіт","заказник","ландшафтний",310,"Розпорядження облдержадміністрації від 15.07.96 р. № 451","ДП Кутське лісове господарство","Косівський район, Космацьке лісництво, кв.27,29"
47,"Івано-Франківська","місцеве","Кам’янистий хребет","заказник","ландшафтний",30,"Розпорядженням облдержадміністрації від 15.07.96 р. № 451","ДП Кутське лісове господарство","Косівський район, Косівське лісництво, кв.18, вид. 1,14,16,25,36; кв. 19, вид. 3,4,8,11,16,20 "
48,"Івано-Франківська","місцеве","Урочище Погорілець","заказник","лісовий",220.5,"Рішення обласної ради від 12.03.04 р. № 350-10/2004","ДП Солотвинський держлісгосп","Богородчанський район, Гутянське лісництво, кв. 45, вид. 1-18; кв. 46, вид. 1-6, 11, 14, 17, 19-24; кв. 47, вид. 13, 15, 16; кв. 48, вид. 1, 2, 9"
49,"Івано-Франківська","місцеве","Урочище Комарники","заказник","лісовий",175,"Рішення обласної ради від 12.03.04 р. № 350-10/2004","ДП Солотвинський держлісгосп","Богородчанський район, Манявське лісництво, кв. 9, вид. 41-44; кв. 10, вид. 25-29; кв. 11, вид. 26, 27, 29-31; кв. 12, вид. 11-15; кв. 13, вид. 19-30; кв. 14, вид. 13-20; кв. 15, вид. 17, кв. 19, вид. 13, кв. 20, вид. 1-8"
50,"Івано-Франківська","місцеве","Урочище Шиворіс","заказник","лісовий",50,"Рішення обласної ради від 12.03.04 р. № 350-10/2004","ДП Солотвинський держлісгосп","Богородчанський район, Яблунське лісництво, кв. кв. 36, вид. 16,17; кв. 37, вид. 11,13; кв. 38, вид. 12-15; кв. 39, вид. 12-18"
51,"Івано-Франківська","місцеве","Урочище Сумарин","заказник","лісовий",185,"Рішення обласної ради від 12.03.04 р. № 350-10/2004","ДП Солотвинський держлісгосп","Богородчанський район, Яблунське лісництво, кв. 17, вид. 1-7; кв. 18, вид. 1-5; кв. 20, вид. 1-2; кв. 21, вид. 1-6; кв. 22, вид. 1-2; кв. 24, вид. 1-16; кв. 23, вид.1-7"
52,"Івано-Франківська","місцеве","Марино","заказник","лісовий",763,"Рішення обласної ради від 28.12.99 р. № 237-11/99","ДП Болехівський держлісгосп","Долинський район, Церківнянське лісництво, кв.37-39, 43-47"
53,"Івано-Франківська","місцеве","Ільма","заказник","лісовий",3294,"Рішення облвиконкому від 16.10.84 р. № 247","ДП Вигодський держлісгосп","Долинський район, Ілем’янське лісництво, кв. 1-23"
54,"Івано-Франківська","місцеве","Страгора","заказник","лісовий",840,"Рішення облвиконкому від 16.09.80 р. № 335","ДП Надвірнянський держлісгосп","Надвірнянський район, Надвірнянське лісництво, кв.46-51"
55,"Івано-Франківська","місцеве","Красна","заказник","лісовий",510,"Рішення облвиконкому від 16.09.80 р. № 335","ДП Надвірнянський держлісгосп","Надвірнянський район, Надвірнянське лісництво, кв.30-37"
56,"Івано-Франківська","місцеве","Потоки","заказник","лісовий",153.3,"Розпорядження облдержадміністрації від 15.07.96 р., зміни у площі згідно рішення обласної ради від 14.09.2004 р. № 445-12/2004 Про зміну меж територій та об’єктів природно – заповідного фонду області","ДП Надвірнянський держлісгосп","Надвірнянський район, Надвірнянське лісництво, кв.2, вид. 1-23, кв.3, вид.1-13, кв.5, вид.1-6, кв.6, вид.4, 6-8, 10, 10-16"
57,"Івано-Франківська","місцеве","Журавенків-ський","заказник","лісовий",48,"Розпорядження ОДА від 15.07.1996 р. № 451","ДП Рогатинський держлісгосп","Рогатинський район, Букачівське лісництво, кв.28, вид. 1, 2"
58,"Івано-Франківська","місцеве","Журитин","заказник","лісовий",50.9,"Розпорядження облдержадміністрації від 15.07.96 р. № 451","ДП Рогатинський держлісгосп","Рогатинський район, Пуківське лісництво, кв.2, вид. 7-10"
59,"Івано-Франківська","місцеве","Каменець","заказник","лісовий",184,"Розпорядження облдержадміністрації від 15.07.96 р. № 451","ДП Кутське лісове господарство","Косівський район, Кутське лісництво, кв. 24"
60,"Івано-Франківська","місцеве","Терношори","заказник","лісовий",10,"Розпорядження облдержадміністрації від 15.07.96 р. № 451","Косівський міжгосподарський лсгосп","Косівський район, Яворівське лісництво, кв. 26"
61,"Івано-Франківська","місцеве","Щавнянська Магура","заказник","ботанічний",253.6,"Рішення обласної ради від 12.03.04 р. № 350-10/2004","Болехівська сільська рада","Болехівська міська рада, Козаківське лісництво, кв. 30, вид. 1-6, 8-12, 14-16; кв. 31, вид. 1-3, 5-10, 14-18, 20-25, 31-34; кв. 32, вид. 6-10, 14-16"
62,"Івано-Франківська","місцеве","Магура","заказник","ботанічний",130.3,"Рішення обласної ради від 28.12.99 р.№ 237-11/99","ДП Болехівський держлісгосп","Болехівська міська рада, Козаківське лісництво, кв.31, вид.4, 11-13, 19, 26-30, 35-42 , кв. 32, вид.1-5, 11-13, 17"
63,"Івано-Франківська","місцеве","Федів","заказник","ботанічний",121,"Рішення обласної ради від 28.12.99 р.№ 237-11/99","ДП Болехівський держлісгосп","Болехівська міська рада, Козаківське л-во кв.18"
64,"Івано-Франківська","місцеве","Жидовець","заказник","ботанічний",41.4,"Рішення обласної ради від 12.03.04 р. № 350-10/2004","ДП Болехівський держлісгосп","Долинський район, Витвицьке лісництво, кв. 2, вид.1-7, 9, 13"
65,"Івано-Франківська","місцеве","Могила","заказник","ботанічний",1.88,"Рішення облвиконкому від 19.07.88 р. № 218","Ясенів-Пільнянська сільська рада","Городенківський район, село Ясенів-Пільний"
66,"Івано-Франківська","місцеве","Підбавки","заказник","ботанічний",0.12,"Рішення облвиконкому від 19.07.88 р. № 218","Ясенів-Пільнянська сільська рада","Городенківський район, село Ясенів-Пільний"
67,"Івано-Франківська","місцеве","Обертинська долина","заказник","ботанічний",29,"Рішення обласної ради від 15.07.93 р.","Чортовецька сільська рада","Городенківський район, село Чортовець"
68,"Івано-Франківська","місцеве","Вістова","заказник","ботанічний",27.5,"Рішення обласної ради від 15.07.93 р. із змінами у площі відповідно до рішення обласної ради від 17.01.08 № 490-18/2008","ДП Калуський держлісгосп","Калуський район, Калуське лісництво, кв. 31, вид. 1, 1.1, 2, 2.1, 3, 5"
69,"Івано-Франківська","місцеве","Ліскувата","заказник","ботанічний",23,"Рішення облвиконкому від 17.05.83 р. № 166","Яремчанська міська рада, ДП Делятинський держлісгосп","Яремчанська міська рада, Дорівське лісництво, кв.10, вид. 3, 4, 6-8, 10"
70,"Івано-Франківська","місцеве","Діл","заказник","ботанічний",3.4,"Рішення облвиконкому від 17.05.83 р. № 166","ДП Делятинський держлісгосп","Надвірнянський район, Зарічанське лісництво, кв.18, вид. 20"
71,"Івано-Франківська","місцеве","Поляниця","заказник","ботанічний",2,"Рішення облвиконкому від 17.05.83 р. № 166","ДП Делятинський держлісгосп","Яремчанська міська рада, Поляницьке лісництво, кв. 8, вид. 8"
72,"Івано-Франківська","місцеве","Санковичі","заказник","ботанічний",41.7,"Рішення облвиконкому від 17.05.83 р. № 166","Яремчанська міська рада","Яремчанська міська рада"
73,"Івано-Франківська","місцеве","Річанський","заказник","ботанічний",48,"Рішення облвиконкому від 17.05.83 р. № 166","ДП Надвірнянський держлісгосп","Надвінянський район, Річанське лісництво, кв. 20, вид. 18, 20"
74,"Івано-Франківська","місцеве","Голубічка","заказник","ботанічний",11,"Рішення облвиконкому від 19.07.88 р. № 128","ДП Делятинський держлісгосп","Надвірнянський район, Річанське лісництво, кв. 4, вид. 16"
75,"Івано-Франківська","місцеве","Копчин","заказник","ботанічний",422,"Рішення облвиконкому від 19.07.88 р. № 128","ДП Делятинський держлісгосп","Яремчанська міська рада, Поляницьке лісництво, кв. 21-24"
76,"Івано-Франківська","місцеве","Білославсь-кий","заказник","ботанічний",8,"Рішення облвиконкому від 17.05.83 р. № 166","Чорноославська сільська рада","Надвірнянський район, с. Чорні Ослави"
77,"Івано-Франківська","місцеве","Бубонець","заказник","ботанічний",25,"Рішення обласної ради від 28.12.99 р.№ 237-11/99","Княгиницька сільська рада","Рогатинський район, с. Загір’я"
78,"Івано-Франківська","місцеве","Конвалія","заказник","ботанічний",63.3,"Рішення облвиконкому від 19.07.88 р. № 128","Брошнівський держлісгосп","Рожнятівський район, Рожнятівське лісництво, кв. 2, вид.1, 2 , кв. 3, вид. 3, 7"
79,"Івано-Франківська","місцеве","Іванків","заказник","ботанічний",15,"Рішення облвиконкому від 19.07.88 р. № 128","Трійцівська сільська рада","Снятинський район, с. Трійця"
80,"Івано-Франківська","місцеве","Хомів","заказник","ботанічний",35,"Рішення облвиконкому від 19.07.88 р. № 128","Іллінцівська сільська рада","Снятинський район, с. Іллінці"
81,"Івано-Франківська","місцеве","Урочище Лупені","заказник","ботанічний",8.9,"Рішення обласної ради від 15.07.93","Коломийський держлісгосп","Снятинський район, Заболотівське лісництво, кв. 23, вид. 17-19, кв. 24, вид. 1-4"
82,"Івано-Франківська","місцеве","Пугачівка","заказник","ботанічний",4,"Рішення обласної ради від 15.07.93","Герасимівська сільська рада","Тлумацький район, с. Герасимівка"
83,"Івано-Франківська","місцеве","Меленещина","заказник","ботанічний",2,"Рішення обласної ради від 15.07.93","Палагицька сільська рада","Тлумацький район, с. Палагичі"
84,"Івано-Франківська","місцеве","Ріка Чорний Черемош з прибережною смугою","заказник","гідрологічний",1740,"Розпорядження облдержадміністрації від 15.07.96 р. № 451","Верховинська селищна рада","Верховинський район"
85,"Івано-Франківська","місцеве","Ріка Пістинька з прибережною смугою","заказник","гідрологічний",275,"Розпорядження облдержадміністрації від 15.07.96 р. № 451","Коломийська райдержадміністрація","Коломийський район"
86,"Івано-Франківська","місцеве","Ріка Пістинька з прибережною смугою","заказник","гідрологічний",845,"Розпорядження облдержадміністрації від 15.07.96 р. № 451","Косівська райдержадмінстрація","Косівський район"
87,"Івано-Франківська","місцеве","Ріка Рибниц з прибережною смугою","заказник","гідрологічний",1080,"Розпорядження облдержадміністрації від 15.07.96 р. № 451","Косівська райдержадмінстрація","Косівський район"
88,"Івано-Франківська","місцеве","Під Верховиною","заказник","гідрологічний",27,"Рішення обласної ради від 28.12.99 р. № 237 – 11/99","Княгиницька сільська рада","Рогатинський район, с. Княгиничі"
89,"Івано-Франківська","місцеве","Болото","заказник","гідрологічний",6,"Рішення обласної ради від 28.12.99 р. № 237 – 11/99","Добринівська сільська рада","Рогатинський район, с. Добринів"
90,"Івано-Франківська","місцеве","Шевченківсь-кий","заказник","орнітологічний",3,"Розпорядження облдержадміністрації від 15.07.96 р. № 451","ДП Вигодський держлісгосп","Долинський район, Шевченківське лісництво, кв.9, вид.24"
91,"Івано-Франківська","місцеве","Чотири ясени","заказник","орнітологічний",1.8,"Рішення обласної ради від 12.03.2004. №350-10/2004","ДП Болехівський держлісгосп","Долинський район, Шевченківське лісництво, кв.9, вид.24"
92,"Івано-Франківська","місцеве","Бурсуків","заказник","орнітологічний",4,"Рішення обласної ради від 12.03.2004. №350-10/2004","ДП Болехівський держлісгосп","Болехівська міська рада, Болехівське лісництво, кв.50, вид.33"
93,"Івано-Франківська","місцеве","Погорілець","заказник","орнітологічний",11.2,"Рішення обласної ради від 12.03.2004. №350-10/2004","ДП Болехівський держлісгосп","Болехівська міська рада, Болехівське лісництво, кв.29, вид.6"
94,"Івано-Франківська","місцеве","Підбавки","заказник","орнітологічний",1.9,,"с. Ясенів-Пільний","Городенківський район с. Ясенів-Пільний"
95,"Івано-Франківська","місцеве","Чорний ліс","заказник","загальнозоологічний",15081.74,"Рішення сесії обласної ради від 23.06.97 р. № 443 із змінами у площі згідно рішення обласної ради від 14.09.2004 р. № 445-12/2004 Про зміну меж територій та об’єктів природно – заповідного фонду області","ПП СЛНДПЗГ Чорний ліс, ЛПК МО України","Тисменицький, Калуський, Богородчанський район"
96,"Івано-Франківська","місцеве","Гирява","заказник","загальнозоологічний",39.1,"Рішення обласної ради від 28.12.99 р. № 237 – 11/99","ДП Болехівський держлісгосп","Болехівська міська рада, Козаківське лісництво, кв. 33, вид.14,15"
97,"Івано-Франківська","місцеве","Каменець","пам’ятка природи","комплексна",1,"Рішення облвиконкому від 16.09.80 р. № 335","ДП Верховинський держлісгосп","Верховинський район, Чивчинське ліснитво, кв.9, вид.19"
98,"Івано-Франківська","місцеве","Озірна","пам’ятка природи","комплексна",0.7,"Рішення обвиконкому від 07.07.72 р. № 264","ДП Надвірнянський держлісгосп","Надвірнянський район, Довжинецьке лісництво, кв.24, вид.1"
99,"Івано-Франківська","місцеве","Скалки","пам’ятка природи","комплексна",2.6,"Рішення обвиконкому від 07.07.72 р. № 264","ДП Надвірнянський держлісгосп","Надвірнянський район, Довжинецьке лісництво, кв.1, вид.20,23"
100,"Івано-Франківська","місцеве","Під скелями","пам’ятка природи","комплексна",0.5,"Рішення обвиконкому від 07.07.72 р. № 264","ДП Надвірнянський держлісгосп","Надвірнянський район, Зеленське лісництво, кв.30, вид.2"
101,"Івано-Франківська","місцеве","Добротівські відслонення","пам’ятка природи","комплексна",5,"Рішення обвиконкому від 07.07.72 р. № 264","Зарічанська сільська рада","Надвірнянський район, с. Заріччя"
102,"Івано-Франківська","місцеве","Великі Голди","пам’ятка природи","комплексна",24.3,"Розпорядження облдержадміністрації від 23.06.97 р. № 443","Лучинецька сільська рада","Рогатинський район, с. Лучинці"
103,"Івано-Франківська","місцеве","Вовчинецькі гори","пам’ятка природи","комплексна",30,"Розпорядження облдержадміністрації від 23.06.97 р. № 443","Вовчинецька сільська рада","Івано – Франківська міська рада р-н с. Вовчинці"
104,"Івано-Франківська","місцеве","Капличка","пам’ятка природи","комплексна",1.8,"Рішення обласної ради від 12.03.2004. №350-10/2004","ДП Болехівський держлісгосп","Болехівська міська рада, Болехівське л-во, кв.42, вид.1 кв.36, вид. 38"
105,"Івано-Франківська","місцеве","Табори","пам’ятка природи","комплексна",10.9,"Рішення обласної ради від 12.03.2004. №350-10/2004","ДП Болехівський держлісгосп","Болехівська міська рада, Болехівське л-во, кв.42, вид.1 кв.28, вид. 15-17"
106,"Івано-Франківська","місцеве","Лисий потік","пам’ятка природи","комплексна",14.4,"Рішення обласної ради від 12.03.2004. №350-10/2004","ДП Болехівський держлісгосп","Долинський р-н, Витвицьке л-во, кв.3, вид.1,2,3,5,8,9,10"
107,"Івано-Франківська","місцеве","Данчиця","пам’ятка природи","комплексна",6.1,"Рішення облвиконкому від 16.10.1984 р. № 247","ДП Коломийське лісове господарство","Городенківський район Придністрянське лісництво кв. 1, вид. 8,9,10"
108,"Івано-Франківська","місцеве","Тис ягідний","пам’ятка природи","ботанічна",0.01,"Рішення облвиконкому від 19.07.88 р. № 128","ДП Солотвинський держлісгосп","Богородчанський район, Манявське лісництво, кв.24, вид.7"
109,"Івано-Франківська","місцеве","Бір Величків","пам’ятка природи","ботанічна",2.1,"Рішення обласної ради від 15.07.93","ДП Солотвинський держлісгосп","Богородчанський район, Яблунівське лісництво, кв.7, вид.15"
110,"Івано-Франківська","місцеве","Солотвинські дуби","пам’ятка природи","ботанічна",0.29,"Розпорядження облдержадміністрації від 15.07.96 р. № 451, із змінами у площі згідно рішення обласної ради від 12.03.2004. №350-10/2004","Солотвинська селищна рада","Богородчанський район, с.м.т.Солотвино"
111,"Івано-Франківська","місцеве","Еталон букового насадження","пам’ятка природи","ботанічна",2.4,"Рішення облвиконкому від 07.07.72 р. № 264","ДП Гринявський держлісгосп","Верховинський район, Устеріцьке лісництво, кв.15, вид.18"
112,"Івано-Франківська","місцеве","Еталон смерекового насадження","пам’ятка природи","ботанічна",3.9,"Рішення облвиконкому від 07.07.72 р. № 264","ДП Гринявський держлісгосп","Верховинський район, Гостовецьке лісництво, кв.19, вид.34"
113,"Івано-Франківська","місцеве","Еталон смерекового насадження","пам’ятка природи","ботанічна",2.6,"Рішення облвиконкому від 07.07.72 р. № 264","ДП Гринявський держлісгосп","Верховинський район, Яловичорське лісництво, кв.14, вид.16"
114,"Івано-Франківська","місцеве","Еталон смерекового насадження","пам’ятка природи","ботанічна",2.1,"Рішення облвиконкому від 07.07.72 р. № 264","ДП Гринявський держлісгосп","Верховинський район, Яловичорське лісництво, кв.14, вид.13"
115,"Івано-Франківська","місцеве","Модрина","пам’ятка природи","ботанічна",0.5,"Розпорядження облдержадміністрації від 15.07.96 р. № 451","ДП Верховинський держлісгосп","Верховинський район, обринськи лісництво, кв.19, вид.15"
116,"Івано-Франківська","місцеве","Редискул","пам’ятка природи","ботанічна",3.2,"Рішення облвиконкому від 07.07.72 р. № 264","Буркутська сільська рада","Верховинський район, с. Буркут"
